Date,BH,all_75,all_65,all_60,all_55,TWA02
2024-05-15,28.135886809194854,31.31145792912064,19.26564634754676,23.622043336203294,13.710583585654543,23.101836935904686
2024-05-16,28.809405021149082,32.41531162007741,20.165843612882274,24.595997882879487,14.689689694613305,24.016092535037224
2024-05-17,28.35804041875969,32.15324308418435,19.865169595220298,24.530185626377286,14.559159620641017,23.749812597385443
2024-05-20,28.443037752574774,31.58736504688642,19.39938053181806,23.699173145567027,13.657627120846486,23.826415518901346
2024-05-21,28.28979896851078,31.184318324486398,18.17931192068612,22.516964933003827,12.498840558777918,23.623361253294874
2024-05-22,30.626132172607345,31.0974197240475,17.97367508704837,21.576524529734456,11.238857488749622,25.457497894496317
2024-05-23,31.682542378545996,32.93226736760814,19.736716907048546,23.493939922830837,11.788437183476082,25.78116273329776
2024-05-24,30.930599263565938,32.17673766006058,18.915829077582195,22.756689422496276,10.865868879471284,25.536119515630528
2024-05-27,32.448751484861106,33.032711794842776,19.7832904093125,23.549376401967535,11.54706165875824,26.924365785140925
2024-05-28,32.245562855730505,35.39809206843298,22.240840870626982,25.96728879467829,14.005209166587457,27.242405181006045
2024-05-29,30.694062913472344,34.78862662507515,21.5737686007078,25.897234541542975,13.321000780860032,26.102566628526702
2024-05-30,28.659959157954475,34.83157639014476,21.566391959740237,25.88410973591874,13.349640652006237,24.372433391660287
2024-05-31,26.906184552021696,36.372920678559936,23.13003606097798,27.47052811205318,13.455090727706711,23.267962456493674
2024-06-03,29.656139796590253,37.76492043391547,24.510951917449123,28.726271211315698,14.705350235253636,25.385363028135565
2024-06-04,28.311738479370074,38.317601015034235,25.03800013353839,29.271956092011177,15.058930103477525,24.341210837563864
2024-06-05,29.561364948708537,38.294094239801154,25.037270729616647,29.162713011888933,14.830181872693874,25.099945818102242
2024-06-06,33.26401591983452,39.59344912366681,26.306377536117417,30.401381391374393,16.158068536425592,27.53904636091713
2024-06-07,32.21307302174725,41.91465674767504,28.55961724198312,32.877355252212695,16.709114864784176,27.283586653219437
2024-06-11,32.24693827118299,42.398455331034455,29.192555000623802,33.34868994058638,17.225114677584948,26.913976211105386
2024-06-12,34.57200764708899,41.93441834699707,28.523662933702482,33.1635813623854,17.093781185598555,28.41989921036547
2024-06-13,36.70974778350586,41.73469454583281,27.000721026379352,32.909983964523974,15.223454915844675,30.135013322071693
2024-06-14,37.70035598896979,42.12273947892688,27.018164161988324,33.16772913532918,15.452112164163893,31.261286213116012
2024-06-17,37.53151163599973,42.54740347220088,26.768779186894974,33.61266988070925,15.939531732997228,31.216013509676177
2024-06-18,39.66108434481108,42.52851184515224,26.663124184958267,33.544707808000695,15.781943216963164,32.80141944190762
2024-06-19,43.7648140511532,43.000007014221644,27.00447474957783,33.93899537717555,16.215106474233323,35.445000798059255
2024-06-20,44.89545651258735,43.17931005692434,27.23767344303487,34.22321900946751,16.27328402131357,36.65848151261433
2024-06-21,43.6574897519963,42.5996179392777,26.71816366899813,33.61580326058935,15.997121305014977,35.7784092270184
2024-06-24,40.40045631927074,43.835973672216,27.887230952111647,34.880368453875334,16.538535518456843,33.2501359930643
2024-06-25,40.83243010865378,45.4690953375915,29.366295716520288,36.49379023040414,17.057410131852265,33.63934127947337
2024-06-26,41.68803691979579,45.500114900449155,29.306276183932255,36.44554088026205,16.881589121209366,34.30222840213466
2024-06-27,41.47571878894729,47.21293484232897,31.162853888761138,38.4965912239811,18.713124004845632,33.9586995590891
2024-06-28,42.19637828126641,47.468393784793165,31.35507919443178,38.7771576654246,18.99639307502042,34.71159376873187
2024-07-01,42.66905977744007,47.73269189225564,31.562173482444983,39.01961987239432,19.27430799215346,35.00799270468875
2024-07-02,41.55440428909787,49.46125427176642,32.99135185400604,39.1162550047655,21.045882370421307,34.18328662062417
2024-07-03,43.59598671470355,47.80957743118115,32.88357607793131,38.75563839442995,20.472610087891308,35.93113058214183
2024-07-04,46.478305755667584,47.780998032624034,32.831090407422096,38.67977417259093,20.269424724977778,38.18402627216433
2024-07-05,46.48998009726388,47.6667052857333,32.79935816808171,38.63254140519955,20.769897828820824,38.38985288524663
2024-07-08,49.933695956687416,47.721004110167776,32.86388850190254,38.70666474595683,19.73439801756422,40.328638914660964
2024-07-09,50.55471740281321,47.70606287928084,32.89616592398271,38.42114170878065,19.33156560078071,40.52706362914282
2024-07-10,51.04325940203762,47.436431539109314,32.6095534327835,38.0633698619816,17.277005065033148,41.25274576793083
2024-07-11,54.20989963616096,47.06688010382823,30.75076627866453,37.33311298260324,15.111747679368204,43.544750398558605
2024-07-12,50.1233771525196,47.59654844770913,33.168943796970666,37.948280476326715,17.75559315554946,40.77732854982274
2024-07-15,49.85663690304216,47.182954152963944,30.399448545787234,37.443321858596356,14.667425524844958,40.63165918536589
2024-07-16,50.881553456257535,47.18426474936461,30.364806633515574,37.49046954261064,15.51186047980763,41.38829471830125
2024-07-17,48.80668418298644,47.20150858207515,30.272986613437485,37.48548193433769,15.437693428664874,40.08588355656113
2024-07-18,46.212306514876175,47.40156422486125,30.486188889112668,37.504516428437505,15.254792066944844,37.98864306510738
2024-07-19,42.73165912137182,47.96748737893236,30.877644484187634,37.80227322967836,16.696298690114343,34.930851463274614
2024-07-22,38.70280923881238,47.44899650021211,30.504688999694235,36.7998598648616,13.216976594875282,31.33059490001111
2024-07-23,43.166495148337994,46.24375009911984,29.464914471337032,31.435799219722057,6.932832268689208,34.98842477638866
2024-07-26,37.51290088354264,50.34162338768843,33.08077217985402,35.74421598303004,11.120358383964316,30.648059101065005
2024-07-29,38.9049360434393,51.27120868218929,35.65582441521079,38.63826849724653,14.261984933689266,30.930838543597062
2024-07-30,38.72914496270561,49.94386989130352,34.416919727072646,37.13417721533424,12.417290693385697,31.288525199965655
2024-07-31,38.58347406239333,52.633544828967786,36.886049738403536,39.652228524630836,15.26393777729063,31.162154603859825
2024-08-01,41.445469422043416,53.66694034949622,37.8247020201013,40.740606676009385,16.468913889887673,33.85189689128334
