Date,BH,all_75,all_65,all_60,all_55
2024-04-16,22.173571876961695,31.9822980942293,18.302175544582667,28.47647784098381,13.38636614322957
2024-04-17,24.654739485247923,31.9822980942293,18.302175544582667,28.47647784098381,15.41722045240671
2024-04-18,24.654739485247923,31.9822980942293,18.302175544582667,28.47647784098381,15.41722047175238
2024-04-19,16.282172002510965,31.9822980942293,18.302175544582667,28.47647784098381,8.700617536937777
2024-04-22,15.042372881355902,30.816096066657742,17.135973517011116,27.310275813412254,7.6344155093662245
2024-04-23,16.902071563088473,32.43263480344792,18.752512253801292,28.92681455020243,9.250954246156404
2024-04-24,21.398305084745694,36.27878361186008,18.412512253801296,32.77296335861459,13.097103054568564
2024-04-25,18.763339610797193,35.938783611860075,16.142002422750046,32.432963358614586,10.926593223517319
2024-04-26,21.242937853107293,37.9266301669099,18.229848977799882,32.432963358614586,13.014439778567152
2024-04-29,23.259573132454435,39.589928281109806,19.893147091999786,33.996261472814496,14.677737892767059
2024-04-30,22.484306340238504,38.960957063234886,19.264175874124867,33.367290254939576,14.048766674892136
2024-05-02,19.6924042686754,38.62095706323488,16.984782947089094,31.08789732790381,11.769373747856367
2024-05-03,20.93377275580659,39.55809368476794,18.021919568622152,32.12503394943687,12.806510369389425
2024-05-06,21.862837413684822,40.326333950252305,17.681919568622156,32.893274214921234,13.574750634873794
2024-05-07,24.034839924670372,42.10866330925425,17.681919568622156,32.55327421492123,15.357079993875736
2024-05-08,24.34400502197107,42.35792400282806,17.831180262195964,32.70253490849504,15.606340687449542
2024-05-09,23.41337099811669,41.609489942171656,17.082746201539564,31.95410084783864,14.857906626793142
2024-05-10,24.34400502197105,42.36356776643255,17.83682402580046,32.708178672099535,15.611984451054038
2024-05-13,26.980539861895725,44.48392159825867,19.95717785762657,34.82853250392565,17.73233828288015
2024-05-14,27.909604519773936,45.21557862416977,20.688834883537673,35.560189529836755,18.463995308791255
2024-05-15,30.081607030759482,46.91365810712934,22.38691436649725,37.258269012796326,20.162074791750825
2024-05-16,30.390772128060185,47.15132466102853,22.62458092039644,37.495935566695515,20.39974134565001
2024-05-17,29.460138104205825,46.43759866451675,22.284580920396436,36.78220957018373,19.686015349138227
2024-05-20,29.460138104205825,46.43759863946339,22.184580895343075,36.78220954513037,19.686015324084867
2024-05-21,30.390772128060206,46.097598639463385,22.903437559073154,37.50106620886045,20.404871987814946
2024-05-22,33.95637162586311,48.732151582040345,25.637990501650116,40.23561915143741,23.139424930391908
2024-05-23,35.66227244193341,50.00562589418457,26.91146481379434,41.509093463581635,24.412899242536135
2024-05-24,34.422473320778344,49.09173661631309,26.571464813794336,40.59520418571016,23.499009964664655
2024-05-27,34.73163841807902,49.32173542997428,26.701463627455524,40.82520299937134,23.72900877832584
2024-05-28,34.11173885750149,48.86163453583243,26.24136273331367,40.48520299937134,23.268907884183985
2024-05-29,32.871939736346434,47.93717934300151,25.90136273331367,39.46074780654042,22.344452691353066
2024-05-30,29.926239799121078,47.59717934300151,23.584420971886196,37.24380604511295,20.127510929925595
2024-05-31,27.289704959196428,47.59717934300151,23.244420971886193,35.21455249592379,18.09825738073644
2024-06-03,31.16603892027614,50.542457906782246,26.189699535666932,38.25983105970453,17.758257380736442
2024-06-04,30.081607030759507,49.715698388009365,25.36294001689405,37.43307154093165,16.831497861963562
2024-06-05,32.4058380414312,51.50244645378065,27.149688082665335,39.219819606702934,18.618245927734844
2024-06-06,38.60797237915874,56.18663373116033,31.833875360045013,43.90400688408261,23.302433205114525
2024-06-07,36.28217200251092,54.50866279579054,30.15590442467522,43.56400688408261,21.624462269744736
2024-06-11,36.90207156308845,54.96352900861305,30.61077063749773,43.918873096905116,22.079328482567245
2024-06-12,40.93377275580659,57.908481750464574,33.55572337934926,46.86382583875665,21.739328482567245
2024-06-13,43.035153797865576,59.39951809510208,35.04675972398676,48.35486218339415,23.130364827204748
2024-06-14,43.501255492780835,59.72538671462064,35.372628343505326,48.68073080291271,23.45623344672331
2024-06-17,43.345888261142406,59.617118898448524,35.26436052733321,48.5724629867406,23.347965630551194
2024-06-18,46.7702448210922,62.00598966739676,37.653231296281454,50.96133375568884,25.73683639949944
2024-06-19,52.685185185185105,66.03605793377699,41.683299562661674,54.99140202206907,25.396836399499435
2024-06-20,52.685185185185105,66.03605783151322,41.6832994603979,54.9914019198053,25.396836399499435
2024-06-21,50.973006905210205,64.91468244580392,40.5619240746886,54.651401919805295,25.396836399499435
2024-06-24,46.304143126176946,64.57468244580392,37.4694084088717,54.651401919805295,22.204320733682536
2024-06-25,47.08097928436905,65.00565731450835,37.1294084088717,55.082376788509734,22.73529560238697
2024-06-26,49.416195856873756,66.59336582931606,37.1294084088717,56.670085303317435,24.32300411719467
2024-06-27,49.416195856873756,66.59336582931606,37.1294084088717,56.670085303317435,24.32300411719467
2024-06-28,50.34996861268042,67.21831462255984,37.65435720211549,57.295034096561224,24.947952910438467
2024-07-01,50.66070307595727,67.42498667044421,37.86102924999985,57.50170614444559,24.607952910438463
2024-07-02,49.41619585687378,66.59895440265136,37.034996982207,56.67567387665274,24.607952910438463
2024-07-03,52.37288135593212,68.57777605966321,39.01381863921884,58.65449553366459,24.607952910438463
2024-07-04,56.42027620841175,71.2340237187044,41.67006629826004,61.310743192705786,24.607952910438463
2024-07-05,56.42027620841175,71.2340236956832,41.67006627523884,61.310743169684585,24.50795288741726
2024-07-08,61.08913998744501,74.21883748272629,44.65488006228192,64.29555695672767,27.49276667446034
2024-07-09,61.867545511613244,74.70205977787144,45.13810235742707,64.77877925187282,27.975988969605496
2024-07-10,62.64595103578148,75.1829465210382,45.618989100593836,65.25966599503958,28.45687571277226
2024-07-11,68.09322033898293,78.53210031792389,48.968142897479524,64.91966599503958,31.806029509657947
2024-07-12,61.86754551161322,74.82840372611525,48.62814289747952,64.91966599503958,31.466029509657943
2024-07-15,61.86754551161322,74.82840376896031,48.62814289747952,64.91966599503958,31.366029552503008
2024-07-16,64.20276208411791,74.48840376896031,48.62814289747952,64.91966599503958,32.808701212836866
2024-07-17,60.31073446327673,74.48840376896031,48.62814289747952,64.91966599503958,30.438439561688362
2024-07-18,56.4202762084117,74.48840376896031,48.62814289747952,64.91966599503958,30.09843956168836
2024-07-19,50.973006905210184,74.48840376896031,48.62814289747952,64.91966599503958,26.515980080813158
2024-07-22,46.14720652856234,74.48840376896031,45.33167722624462,64.91966599503958,23.319514409578257
2024-07-23,52.37288135593208,74.48840376896031,49.59154113615175,64.91966599503958,27.57937831948538
2024-07-26,43.81355932203379,74.48840376896031,43.974190721233114,64.91966599503958,21.962027904566746
2024-07-29,46.92561205273058,74.48840376896031,43.63419072123311,64.91966599503958,24.12597916365293
2024-07-30,46.304143126176896,74.48840376896031,43.63419072123311,64.91966599503958,23.7029948072417
2024-07-31,45.368801004394086,74.48840376896031,43.63419072123311,64.91966599503958,23.063678971009917
2024-08-01,49.41619585687369,74.48840376896031,43.63419072123311,64.91966599503958,25.847908530402933
2024-08-02,40.544569993722405,74.48840376896031,43.63419072123311,64.91966599503958,19.910379277732705
2024-08-05,26.848713119899426,74.48840376896031,43.63419072123311,55.07482090497514,10.165534187668271
2024-08-06,36.964846202134204,82.3633578410246,51.509144793297395,63.04977497703942,18.140488259732557
2024-08-07,43.190521029503934,82.02335784102459,56.054597513108675,67.5952276968507,22.68594097954384
2024-08-08,39.45543000627734,79.31488259193863,53.446122264022705,64.98675244776473,20.077465730457874
2024-08-09,45.368801004394065,83.55521226401291,57.68645193609699,69.22708211983901,24.317795402532155
2024-08-12,46.304143126176875,84.19864163466838,58.329881306752455,69.87051149049448,24.96122477318763
2024-08-13,46.459510357815304,84.30483527686206,58.43607494894614,69.97670513268817,25.06741841538132
2024-08-14,47.54865034526037,85.04848135438495,59.179721026469025,69.63670513268816,25.8110644929042
2024-08-15,46.770244821092135,84.52092044711897,58.652160119203046,69.00914422542218,25.283503585638222
2024-08-16,50.81763967357171,87.27856462776825,61.409804299852325,71.76678840607146,28.0411477662875
2024-08-19,51.439108600125394,87.6906270479927,61.821866720076784,71.42678840607145,28.45321018651196
2024-08-20,51.439108600125394,87.69062704232896,61.48186672007678,71.42678840607145,28.45321018084821
2024-08-21,49.10546139359684,86.149646945454,61.48186672007678,71.42678840607145,28.113210180848206
2024-08-22,48.01475204017562,85.80964694545399,61.48186672007678,71.42678840607145,28.113210180848206
2024-08-23,47.70401757689879,85.80964694545399,61.48186672007678,71.42678840607145,28.113210180848206
2024-08-26,47.8593848085372,85.81483416276987,61.48186672007678,71.43197562338733,28.113210180848206
2024-08-27,46.61487758945373,84.97315196727361,61.48186672007678,70.59029342789107,27.17152798535195
2024-08-28,50.0392341494035,87.3087661297555,63.71748088255866,72.92590759037296,29.507142147833832
2024-08-29,46.770244821092156,86.9687661297555,63.37748088255866,70.74714939335192,27.328383950812793
2024-08-30,46.92561205273056,86.9687661297555,63.37748088255866,70.85301231962677,27.434246877087645
2024-09-02,47.54865034526037,86.9687661297555,63.37748088255866,70.51301231962677,27.85829390666376
2024-09-03,46.304143126176875,86.9687661297555,62.43402616238697,69.56955759945508,27.014839186492082
2024-09-04,38.36629001883225,86.9687661297555,57.00844104566569,64.1439724827338,21.58925406977081
2024-09-05,40.389202762083954,88.33076604553632,58.47044096144653,63.8039724827338,23.051253985551647
2024-09-06,42.87978656622706,90.10482201616176,60.24449693207197,63.8039724827338,24.82530995617708
2024-09-09,39.92153170119255,88.03437443956933,59.904496932071964,61.633524906141375,22.754862379584658
2024-09-10,40.699937225360785,88.59068585492156,59.904496932071964,62.1898363214936,23.31117379493688
2024-09-11,40.233835530445546,88.25941555466177,59.904496932071964,61.85856602123381,22.979903494677092
2024-09-12,46.95543000627729,93.05255059467186,64.59763197208206,66.6517010612439,27.77303853468718
2024-09-13,48.05084745762696,93.79795645444631,65.3430378318565,67.39710692101835,27.433038534687178
2024-09-16,48.05084745762696,93.4579564544463,65.34303777654931,67.39710686571115,27.433038534687178
2024-09-18,47.112366603891864,92.72406766663462,64.70914898873762,66.76321807789947,27.433038534687178
2024-09-19,50.08317639673558,94.74348213224633,66.72856345434933,68.78263254351117,29.352453000298887
2024-09-20,52.11550533584417,96.09761850553363,66.38856345434932,68.44263254351117,30.70658937358619
2024-09-23,52.74011299435013,96.50823059084746,66.38856345434932,68.44263254351117,30.366589373586187
2024-09-24,54.3032015065912,97.53159129442606,67.31192415792792,69.36599324708976,30.366589373586187
2024-09-25,57.11707470182033,99.35519687870053,69.13552974220238,71.18959883136422,30.366589373586187
2024-09-26,58.681732580037526,99.01519687870052,70.13138153629559,72.18545062545743,31.262441167679405
2024-09-27,56.33553044569979,97.43663720342924,68.65282186102431,70.70689095018615,29.78388149240812
2024-09-30,49.61393596986805,93.13717452477164,68.3128218610243,66.40742827152854,25.484418813750523
2024-10-01,51.958568738229616,94.7042967245174,68.3128218610243,67.97455047127431,27.051541013496298
2024-10-04,52.740112994350156,95.21860872977093,68.72713386627782,68.48886247652784,27.56585301874982
2024-10-07,57.1170747018203,98.08423708713386,71.59276222364075,71.35449083389076,30.431481376112735
2024-10-08,57.89861895794084,98.58166310524456,72.09018824175145,71.85191685200147,30.928907394223444
2024-10-09,59.463276836158066,99.57258582619923,71.75018824175145,72.84283957295614,31.919830115178115
2024-10-11,63.37099811676068,102.02313442613689,71.75018824175145,75.2933881728938,34.37037871511578
2024-10-14,63.37099811676068,102.02313445567557,71.75018824175145,74.9533881728938,34.03037871511577
2024-10-15,67.27871939736332,104.41506771696184,74.0421215030377,77.24532143418006,34.03037871511577
2024-10-16,63.37099811676066,102.07901135783135,73.7021215030377,74.90926507504956,34.03037871511577
2024-10-17,61.80790960451959,101.12224281774698,73.7021215030377,73.95249653496519,34.03037871511577
2024-10-18,69.62492153170096,105.95328078206896,78.43315946735967,78.78353449928717,38.761416679437744
2024-10-21,69.62492153170096,105.95328084402449,78.09315946735967,78.7835345612427,38.76141674139328
2024-10-22,68.06183301945994,105.61328084402449,78.09315946735967,77.86204115551635,37.83992333566694
2024-10-23,65.7156308851222,105.61328084402449,78.09315946735967,76.46599926834786,37.499923335666935
2024-10-24,65.7156308851222,105.61328084402449,78.09315946735967,76.46599927654545,37.499923335666935
2024-10-25,66.49717514124274,105.61328084402449,78.09315946735967,76.93762671072133,37.499923335666935
2024-10-28,64.15254237288114,105.61328084402449,78.09315946735967,75.52940907154569,37.499923335666935
2024-10-29,62.5894538606401,105.61328084402449,78.09315946735967,74.57719570639021,37.499923335666935
2024-10-30,61.02636534839905,104.55191324013948,78.09315946735967,73.6158281025052,36.43855573178193
2024-11-01,60.244821092278535,104.06655752715307,78.09315946735967,73.13047238951879,35.95320001879552
2024-11-04,62.5894538606401,105.52971437950237,78.09315946735967,74.5936292418681,37.41635687114483
2024-11-05,64.15254237288114,105.18971437950236,78.09315946735967,75.55499688773685,38.377724517013576
2024-11-06,65.7156308851222,105.18971437950236,78.09315946735967,75.21499688773685,39.3299378024053
2024-11-07,66.49717514124274,105.18971437950236,78.09315946735967,75.58662435150143,39.80156526616988
2024-11-08,70.4064657878215,105.18971437950236,78.09315946735967,77.93457809612427,42.149519010792716
2024-11-11,69.62492153170099,105.18971437950236,78.09315946735967,77.47594452749324,41.69088544216169
2024-11-12,64.15254237288117,105.18971437950236,78.09315946735967,77.13594452749324,38.464721232964955
2024-11-13,61.80790960451959,105.18971437950236,78.09315946735967,77.13594452749324,37.03640126262666
2024-11-14,61.80790960451959,105.18971437950236,78.09315946735967,77.13594452749324,37.0364012392854
2024-11-15,61.80790960451959,105.18971437950236,78.09315946735967,77.13594452749324,37.03640122984947
2024-11-18,60.244821092278535,105.18971437950236,78.09315946735967,77.13594452749324,36.07038424888222
2024-11-19,62.5894538606401,105.18971437950236,79.45631635428336,77.13594452749324,37.53354113580591
2024-11-20,60.244821092278535,105.18971437950236,78.01425899179614,77.13594452749324,36.091483773318686
2024-11-21,57.8986189579408,105.18971437950236,77.67425899179614,75.57180739864411,34.627346644469554
2024-11-22,62.58945386064008,105.18971437950236,80.54504946279084,78.54259786963883,37.59813711546426
2024-11-25,61.026365348399025,105.18971437950236,80.20504946279084,77.58123021763643,36.63676946346186
2024-11-26,57.8986189579408,103.14732774902421,78.16266283231269,75.63884358715828,34.694382832983706
2024-11-27,56.335530445699746,102.15739388181493,77.1727289651034,74.64890971994899,33.704448965774425
2024-11-28,57.11707470182026,102.65731270262587,77.67264778591435,75.14882854075994,34.204367786585365
2024-11-29,55.71092278719378,101.76233975143944,76.77767483472792,74.2538555895735,33.30939483539893
2024-12-02,61.80790960451954,105.67792409556343,80.6932591788519,78.16943993369749,37.224979179522926
2024-12-03,64.93408662900167,107.60994625419917,82.62528133748765,80.10146209233324,39.15700133815868
2024-12-04,67.27871939736325,109.03150976678262,84.0468448500711,81.52302560491668,40.578564850742126
2024-12-05,68.06183301945994,109.49965784066983,83.70684485007109,81.99117367880389,41.04671292462933
2024-12-06,66.49717514124274,108.56865927011323,83.70684485007109,81.0601751082473,40.115714354072736
2024-12-09,68.06183301945994,109.50840687746107,83.70684485007109,81.99992271559513,41.05546196142058
2024-12-10,66.49717514124274,108.57740831172659,83.70684485007109,81.65992271559513,40.1244633956861
2024-12-11,63.37099811676061,106.69978858751982,83.70684485007109,81.65992271559513,39.784463395686096
2024-12-12,66.35279347143732,108.52495669510867,83.70684485007109,81.65992271559513,39.784463395686096
2024-12-13,67.13747645951014,108.99665481534507,83.70684485007109,82.03162083583153,39.784463395686096
2024-12-16,70.27620841180142,110.8745890805183,83.70684485007109,83.90955510100477,41.56239766085934
2024-12-17,68.70684243565579,109.95293006000871,83.70684485007109,82.98789608049518,40.64073864034975
2024-12-18,70.27620841180142,109.61293006000871,83.70684485007109,82.64789608049517,41.570971230000126
2024-12-19,67.92215944758296,108.13044159078432,83.70684485007109,81.16540761127078,40.188482760775734
2024-12-20,62.42937853107324,104.85941351206043,80.33581677134721,77.89437953254689,36.91745468205185
2024-12-23,69.4915254237286,109.20723960958016,84.68364286886694,82.24220563006662,41.265280779571576
2024-12-24,69.4915254237286,109.20723964579825,84.68364290508504,82.24220566628472,41.26528081578967
2024-12-25,70.2762084118014,109.670202618199,85.14660587748578,82.70516863868546,41.72824378819042
2024-12-26,70.2762084118014,109.67020259845668,85.14660585774347,82.70516861894315,41.728243768448095
2024-12-27,71.06089139987424,110.13103209841114,84.80660585774346,83.1659981188976,41.38824376844809
2024-12-30,71.06089139987424,110.13103209157575,84.70660585090806,83.16599811206221,41.2882437616127
2024-12-31,68.70684243565579,108.75488529916723,83.33045905849954,81.78985131965369,39.91209696920418
2025-01-02,67.13747645951015,107.82465275918874,82.40022651852105,80.8596187796752,39.572096969204175
2025-01-03,68.70684243565579,108.76361987683528,83.3391936361676,81.79858589732174,39.572096969204175
2025-01-06,76.553672316384,113.41478274046725,87.99035649979956,86.44974876095371,39.572096969204175
2025-01-07,77.33835530445681,113.8592271995185,88.43480095885083,86.89419322000496,39.572096969204175
2025-01-08,73.4149403640927,113.5192271995185,88.09480095885083,84.68180374977703,37.25970749897624
2025-01-09,72.6302573760199,113.5192271995185,88.09480095885083,84.22931507290139,36.807218822100594
2025-01-10,72.6302573760199,113.5192271995185,88.09480095885083,84.22931507290139,36.807218822100594
2025-01-13,68.70684243565582,113.5192271995185,88.09480095885083,81.95658781710725,34.53449156630646
2025-01-14,71.06089139987428,113.5192271995185,88.09480095885083,83.35193663631468,35.929840385513884
2025-01-15,67.1374764595102,113.5192271995185,88.09480095885083,81.05835865678957,33.636262405988774
2025-01-16,73.41494036409277,117.17509570339037,91.7506694627227,84.81422716066143,37.39213090986065
2025-01-17,75.76898932831122,118.53256179379693,93.10813555312926,86.17169325106799,38.74959700026721
2025-01-20,75.76898932831122,118.19256179379693,93.10813555312926,86.17169325106799,38.74959700026721
2025-01-21,75.76898932831122,118.19256179379693,92.76813555312926,86.1716932843295,38.74959703352873
2025-01-22,78.12303829252969,118.19256179379693,92.76813555312926,85.8316932843295,40.08888272173608
2025-02-03,67.1437539234148,118.19256179379693,92.76813555312926,85.8316932843295,33.92500950944685
2025-02-04,71.04833647206519,118.19256179379693,92.76813555312926,88.06775620138532,36.26107242650267
2025-02-05,73.3913998744506,118.19256179379693,94.03795449112968,89.43757513938574,37.63089136450309
2025-02-06,74.17294413057114,118.5432999682804,94.48869266561316,89.88831331386922,38.08162953898656
2025-02-07,75.73446327683607,118.20329996828039,95.38523297454911,89.54831331386922,38.978169847922516
2025-02-10,72.60985561833009,118.20329996828039,93.60720222249849,87.67028256181858,37.20013909587189
2025-02-11,73.39139987445063,118.20329996828039,94.05998116574824,88.12306150506834,37.652918039121644
2025-02-12,71.82988072818574,118.20329996828039,93.71998116574824,87.22249120186666,36.75234773591997
2025-02-13,70.26679221594469,118.20329996828039,93.71998116574824,86.31281148874857,35.842668022801874
2025-02-14,65.5806654111738,118.20329996828039,90.86775645624463,83.56058677924496,33.09044331329827
2025-02-17,69.4868173258003,120.46236432331912,93.22682081128337,85.9196511342837,35.449507668337006
2025-02-18,71.82988072818574,121.84481510849244,94.60927159645671,87.30210191945703,36.83195845351034
2025-02-19,70.26679221594469,121.50481510849244,93.69959188700932,86.96210191945703,35.92227874406296
2025-02-20,68.70527306967978,121.50481510849244,92.78249493148768,86.96210191945703,35.005181788541314
2025-02-21,71.04833647206522,121.50481510849244,92.44249493148767,86.96210191945703,36.39403696950316
2025-02-24,67.92372881355924,121.50481510849244,92.44249493148767,86.96210191945703,34.56729430981255
2025-02-25,64.80069052102941,121.50481510849244,92.44249493148767,86.96210191945703,32.70749632070232
2025-02-26,65.5806654111738,121.50481510849244,92.44249493148767,87.335382887281,33.18077728852629
2025-02-27,62.45762711864402,121.50481510849244,92.44249493148767,86.995382887281,31.294673472709682
2025-03-03,59.33301946013805,119.48147497975953,90.41915480275475,84.97204275854807,29.371333343976765
2025-03-04,56.208411801632074,119.14147497975952,88.4580967852304,84.63204275854807,27.410275326452414
2025-03-05,59.333019460138026,119.14147497975952,90.45838156231397,84.63204275854807,29.410560103535992
2025-03-06,56.989956057752586,119.14147497975952,90.11838156231397,84.63204275854807,27.9400161005858
2025-03-07,56.989956057752586,119.14147497975952,90.11838156231397,84.63204275854807,27.94001607161433
2025-03-10,55.89610797237907,118.34470874296255,90.11838156231397,84.63204275854807,27.243249834817355
2025-03-11,51.679221594475734,115.63977548911315,90.11838156231397,84.63204275854807,24.53831658096795
2025-03-12,54.33458882611413,117.39042042301621,90.11838156231397,84.63204275854807,26.288961514871012
2025-03-13,50.74074074074064,115.0618157957474,90.11838156231397,84.63204275854807,23.96035688760221
2025-03-14,49.8038292529817,114.44027411027253,89.3968398768391,84.63204275854807,23.338815202127332
2025-03-17,51.52228499686116,114.10027411027252,90.54397858280878,84.63204275854807,24.485953908097017
2025-03-18,52.38543628374126,114.10027411027252,91.11363161109217,84.63204275854807,25.055606936380414
2025-03-19,49.40364092906455,114.10027411027252,89.15688596088877,82.57529710834466,23.098861286177005
2025-03-20,54.582548650345174,114.10027411027252,92.62327252146868,86.04168366892456,26.56524784675691
2025-03-21,52.54237288135584,114.10027411027252,92.28327252146867,84.72188672072635,25.245450898558694
2025-03-24,52.54237288135584,114.00027413154346,92.28327252146867,84.7218867419973,25.245450919829644
2025-03-25,55.36723163841799,113.66027413154346,92.28327252146867,86.57373858491572,27.097302762748072
2025-03-26,53.79786566227236,113.66027413154346,92.28327252146867,86.23373858491571,26.08720171994316
2025-03-27,50.34526051475194,111.31537621020229,92.28327252146867,86.23373858491571,23.842303798601982
2025-03-28,49.40364092906457,110.68907141514319,92.28327252146867,86.23373858491571,23.215999003542883
2025-03-31,42.81230382925292,110.34907141514319,92.28327252146867,81.72197384562797,18.804234264255143
2025-04-01,47.521971123665985,113.54687472054434,92.28327252146867,85.01977715102912,22.102037569656293
2025-04-02,47.209667294413,113.20687472054433,92.28327252146867,84.80807832224065,21.89033874086783
2025-04-07,32.52040175768984,113.20687472054433,92.28327252146867,74.82960933129446,11.911869749921646
2025-04-08,27.518832391713687,113.20687472054433,88.40908486915893,71.05542167898473,8.137682097611908
2025-04-09,22.67419962335211,113.20687472054433,88.06908486915893,70.71542167898473,4.338531806827952
2025-04-10,34.86346516007528,123.04316365519833,88.06908486915893,80.55171061363872,14.27482074148195
2025-04-11,38.926553672316324,126.0559076763744,90.98182889033501,83.5644546348148,17.287564762658032
2025-04-14,35.177338355304386,123.35720260935707,90.641828890335,83.22445463481479,14.58885969564069
2025-04-15,37.05116133082227,124.74339920055999,90.641828890335,83.22445463481479,15.97505628684361
2025-04-16,33.61424984306331,124.40339920055999,90.641828890335,83.22445463481479,13.467302383317605
2025-04-17,32.36346516007524,124.40339920055999,89.60570896196043,83.22445463481479,12.531182454943036
2025-04-18,32.8327055869428,124.40339920055999,89.96021682552596,83.47896249838031,12.885690318508559
2025-04-21,30.488072818581237,124.40339920055999,88.19511449152428,81.71386016437863,11.120587984506876
2025-04-22,27.518832391713687,124.40339920055999,87.85511449152428,79.43837410415867,8.845101924286919
2025-04-23,36.42655367231631,131.28881674824893,94.74053203921322,86.42379165184761,15.830519471975858
2025-04-24,35.02040175768983,130.2581116826232,93.70982697358748,85.39308658622187,14.799814406350116
2025-04-25,38.771186440677894,133.03605387219883,96.48776916316312,88.17102877579751,17.577756595925756
2025-04-28,40.17733835530437,134.04934447425236,97.50105976521665,89.18431937785104,18.59104719797929
2025-04-29,40.95888261142488,134.60688194149967,98.05859723246395,88.84431937785104,19.148584665226597
