日期,sma_5,sma_10,sma_20,sma_60,sma_120,hullma_20,hullma_60,hullma_120,mmi_5,mmi_10,mmi_20,aroon_osc,osc,bb,bias,alpha,open,high,low,close,volume,y_10,y_20,y_40,y_60
1994-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159063,41.53,44.4,40.68,44.4,0.0,0,0,0,0
1994-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159063,44.73,47.27,42.03,42.71,0.0,0,0,0,0
1994-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159063,42.54,42.54,39.84,39.84,0.0,0,0,1,1
1994-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159063,38.49,41.7,38.49,40.85,0.0,0,0,0,0
1994-01-10,-5.059624390479423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159063,41.86,42.2,39.16,39.33,0.0,0,1,1,1
1994-01-11,-2.6774225477580904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157478876442239,0.159063,39.33,40.18,37.81,39.33,0.0,0,1,1,1
1994-01-12,1.3459421595116705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253073499499969,0.159063,39.84,41.19,39.5,40.51,0.0,0,0,1,0
1994-01-13,-4.438153970580783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024280323709427,0.159063,40.85,40.85,37.81,37.81,0.0,0,1,1,1
1994-01-14,-4.337523181537184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033050497627599,0.159063,37.14,37.64,35.62,37.14,0.0,1,1,1,1
1994-01-15,2.0004113956597624,-1.2176598022859086,0.0,0.0,0.0,23.477925247142608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321807119794568,0.159063,38.83,39.67,38.32,39.67,0.0,0,1,1,1
1994-01-17,2.516142256841225,0.7301107754279945,0.0,0.0,0.0,-22.13203276318032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285355167713111,0.159063,39.5,40.85,38.49,40.01,0.0,0,1,1,1
1994-01-18,-0.6996631251619867,-2.4464753952292417,0.0,0.0,0.0,-38.855375068803134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348436754661667,0.159063,40.68,41.53,38.32,38.32,0.0,0,1,1,1
1994-01-19,-0.9614390571694552,-2.067520253520416,0.0,0.0,0.0,-44.64747099588011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291321361340789,0.159063,37.31,38.83,36.8,38.32,0.0,1,1,1,1
