日期,rsi,k,d,wr,cci,adx,acc_5,acc_10,acc_20,acc_60,acc_120,vpt,beta,y_10,y_20,y_40,y_60
1994-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4440.115799329156,0.84712,0,0,0,0
1994-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4612.577549565405,0.84712,0,0,0,0
1994-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-318.83322330841645,0.84712,0,0,0,0
1994-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.54729671130207,0.84712,0,0,0,0
1994-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.585819603411792,0.84712,0,0,0,0
1994-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.462936631181066,0.84712,0,0,0,0
1994-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.789616647150456,0.84712,0,0,0,0
1994-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.17277273338053,0.84712,1,1,0,0
1994-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.71505157011651,0.84712,1,0,0,0
1994-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.14068113628744,0.84712,0,0,0,0
1994-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.974630021141649,0.0,0.0,0.0,0.0,36.86497836857531,0.84712,0,0,0,0
1994-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.980477223427332,0.0,0.0,0.0,0.0,-87.08323423900555,0.84712,1,0,0,0
1994-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9452513966480448,0.0,0.0,0.0,0.0,-34.492610041728454,0.84712,0,0,0,0
1994-01-20,0.0,0.0,0.0,0.0,-85.52522746071122,0.0,0.9567147613762484,0.0,0.0,0.0,0.0,4.411519039170229,0.84712,1,0,0,0
1994-01-21,0.0,0.0,0.0,0.0,-66.84906520747833,0.0,1.033860045146727,0.0,0.0,0.0,0.0,8.470672420148762,0.84712,0,0,0,0
1994-01-22,0.0,0.0,0.0,0.0,-50.23383325270197,0.0,0.9798206278026906,0.0,0.0,0.0,0.0,7.934837848313753,0.84712,0,0,0,0
1994-01-24,0.0,0.0,0.0,0.0,-48.33997343957509,0.0,0.9593679458239278,0.0,0.0,0.0,0.0,-2.832818330535591,0.84712,0,0,0,0
1994-01-25,0.0,0.0,0.0,0.0,-53.61564271664895,0.0,1.0129259694477084,0.0,0.0,0.0,0.0,-4.67152800795486,0.84712,0,0,0,0
