日期,rsi,k,d,wr,cci,adx,acc_5,acc_10,acc_20,acc_60,acc_120,vpt,beta,y_10,y_20,y_40,y_60
1994-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67302.01701761926,0.870582,0,0,0,0
1994-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71950.82842714225,0.870582,0,0,0,0
1994-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6249.626948818894,0.870582,0,0,0,0
1994-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.99815849631568,0.870582,0,0,0,0
1994-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.0476539589422,0.870582,0,0,0,0
1994-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2122.7599618229533,0.870582,0,0,0,0
1994-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1488.855784918777,0.870582,0,0,0,0
1994-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3577.887643741304,0.870582,1,1,0,0
1994-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2569.8328085592984,0.870582,1,1,0,0
1994-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4894.3411384344045,0.870582,0,0,0,0
1994-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.9426751592356688,0.0,0.0,0.0,0.0,5857.208725674831,0.870582,0,0,0,0
1994-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.9906040268456376,0.0,0.0,0.0,0.0,-1344.6461279461198,0.870582,1,1,0,0
1994-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9351351351351352,0.0,0.0,0.0,0.0,-2744.8343656343645,0.870582,0,0,0,0
1994-01-20,0.0,0.0,0.0,0.0,-69.25566343042095,0.0,0.9503355704697988,0.0,0.0,0.0,0.0,-259.7035355948401,0.870582,1,1,0,0
1994-01-21,0.0,0.0,0.0,0.0,-65.4761904761907,0.0,1.0120481927710845,0.0,0.0,0.0,0.0,-216.72826086956536,0.870582,1,0,0,0
1994-01-22,0.0,0.0,0.0,0.0,14.93027071369919,0.0,1.043360433604336,0.0,0.0,0.0,0.0,791.102459016394,0.870582,1,0,0,0
1994-01-24,0.0,0.0,0.0,0.0,24.41860465116267,0.0,0.9851150202976996,0.0,0.0,0.0,0.0,500.9883285816112,0.870582,1,0,0,0
1994-01-25,0.0,0.0,0.0,0.0,-36.44560791157692,0.0,1.041018387553041,0.0,0.0,0.0,0.0,-454.9668331374874,0.870582,1,0,0,0
