日期,rsi,k,d,wr,cci,adx,acc_5,acc_10,acc_20,acc_60,acc_120,vpt,beta,y_10,y_20,y_40,y_60
1994-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30604.74414945156,0.901474,0,0,0,0
1994-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33398.50207155004,0.901474,0,0,0,0
1994-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4346.698653880784,0.901474,0,0,0,0
1994-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1071.9260885192011,0.901474,0,0,0,0
1994-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.98352229481895,0.901474,0,0,0,0
1994-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.1869307163423,0.901474,0,0,0,0
1994-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.2611734555189,0.901474,0,0,0,0
1994-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2008.182913033531,0.901474,1,1,0,0
1994-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1889.207580193041,0.901474,1,1,0,0
1994-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.053824636582,0.901474,0,0,0,0
1994-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.9903762029746284,0.0,0.0,0.0,0.0,334.92645689148657,0.901474,0,1,0,0
1994-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0183150183150182,0.0,0.0,0.0,0.0,-414.3436671984707,0.901474,1,1,0,0
1994-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9858088930936612,0.0,0.0,0.0,0.0,-152.6615969581744,0.901474,1,1,0,0
1994-01-20,0.0,0.0,0.0,0.0,-76.77862044059187,0.0,0.953789279112754,0.0,0.0,0.0,0.0,56.75387596899204,0.901474,1,1,0,0
1994-01-21,0.0,0.0,0.0,0.0,-42.56466838298388,0.0,1.0,0.0,0.0,0.0,0.0,312.8191350860752,0.901474,0,0,0,0
