日期,rsi,k,d,wr,cci,adx,acc_5,acc_10,acc_20,acc_60,acc_120,vpt,beta,y_10,y_20,y_40,y_60
1994-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.566416,0,0,0,0
1994-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9646.494464977535,1.566416,0,0,0,0
1994-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.73133149654905,1.566416,0,0,0,0
1994-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.3527359717341,1.566416,0,0,0,0
1994-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.2324546350318,1.566416,0,0,0,0
1994-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-458.2463093709882,1.566416,0,0,0,0
1994-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.15739495896526,1.566416,0,0,0,0
1994-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-702.2483940274337,1.566416,0,1,1,0
1994-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1518.9802060976697,1.566416,1,1,1,1
1994-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.53371932241475,1.566416,0,1,1,0
1994-01-17,0.0,0.0,0.0,0.0,0.0,0.0,1.017171260732038,0.0,0.0,0.0,0.0,1603.962011463747,1.566416,0,0,0,0
1994-01-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0171017101710171,0.0,0.0,0.0,0.0,-54.11894119892088,1.566416,1,1,1,1
1994-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.9711915187831296,0.0,0.0,0.0,0.0,-659.8134607514346,1.566416,0,1,0,0
1994-01-20,0.0,0.0,0.0,0.0,-79.34556975854952,0.0,0.8949167996352859,0.0,0.0,0.0,0.0,-53.92963289391707,1.566416,1,1,1,1
1994-01-21,0.0,0.0,0.0,0.0,-80.95602489541879,0.0,0.9584285061671995,0.0,0.0,0.0,0.0,-141.58062939618114,1.566416,1,1,1,0
1994-01-22,0.0,0.0,0.0,0.0,-35.73211672548873,0.0,1.0111948823395018,0.0,0.0,0.0,0.0,375.89042293473534,1.566416,1,1,0,0
1994-01-24,0.0,0.0,0.0,0.0,-39.702583955511095,0.0,0.9558417663293468,0.0,0.0,0.0,0.0,-6.999199165626038,1.566416,1,1,1,0
1994-01-25,0.0,0.0,0.0,0.0,-83.63937770976834,0.0,1.0348837209302324,0.0,0.0,0.0,0.0,-370.4630568260871,1.566416,1,1,1,1
1994-01-26,0.0,0.0,0.0,0.0,-109.26572769953046,0.0,1.031706089582285,0.0,0.0,0.0,0.0,-260.7756746214553,1.566416,1,1,1,1
1994-01-27,0.0,0.0,0.0,-61.27659574468084,5.38622802773676,0.0,0.9889229318878152,0.0,0.0,0.0,0.0,773.5084949649757,1.566416,1,1,0,0
1994-01-28,47.46355685131197,0.0,0.0,-65.31914893617015,80.52843193566905,0.0,0.9799492970730584,1.0200507029269417,0.0,0.0,0.0,663.5894431442931,1.566416,1,1,0,0
1994-01-31,50.126729788783685,0.0,0.0,-46.80851063829786,170.43354655294917,0.0,0.973199720344908,0.907621751474121,0.0,0.0,0.0,461.1065241751036,1.566416,1,0,0,0
1994-02-01,50.9687582438289,0.0,0.0,-40.8510638297872,187.5319485106185,0.0,0.92346355951565,0.9612961296129612,0.0,0.0,0.0,836.0144602215839,1.566416,1,0,0,0
1994-02-02,52.70967334640585,0.0,0.0,-28.51063829787234,162.68412438625194,0.0,0.924810301218671,0.8843830888697153,0.0,0.0,0.0,494.73059139202815,1.566416,0,0,0,0
1994-02-03,56.953720084593726,0.0,0.0,-0.0,218.57381198941488,0.0,0.9428571428571428,0.8867286559594252,0.0,0.0,0.0,1349.2014800296347,1.566416,0,0,0,0
1994-02-04,56.29332578432328,0.0,0.0,-3.885480572597163,160.456473838261,0.0,0.9326606711998244,0.9077711357813836,0.0,0.0,0.0,931.6758236611844,1.566416,0,0,0,0
1994-02-05,58.32785290425141,0.0,0.0,-6.666666666666674,163.87800733387016,0.0,0.96280182727866,0.875655273642273,0.0,0.0,0.0,393.5540019001911,1.566416,0,0,0,0
1994-02-14,52.505340154707945,0.0,0.0,-36.06837606837605,84.36447166921923,14.864383115682111,1.0284534189995411,0.9095409540954096,0.0,0.0,0.0,-158.96307268350836,1.566416,0,0,0,0
1994-02-15,49.34033926495127,0.0,0.0,-56.83453237410073,11.591442899765358,14.084101715583838,1.0836672165920338,0.9587604290822408,0.0,0.0,0.0,-1238.0181677156074,1.566416,0,0,0,0
1994-02-16,46.37003624799937,0.0,0.0,-75.89928057553956,-29.591567852436995,13.559812573179716,1.1482088503863264,1.015625,0.0,0.0,0.0,-1263.2742269061057,1.566416,0,0,0,0
1994-02-17,48.16725666306141,0.0,0.0,-65.46762589928059,-51.88787571766284,13.390949430579251,1.1290023201856147,0.9670229702069594,0.0,0.0,0.0,-408.5144557737115,1.566416,0,0,0,0
1994-02-18,46.01244992972548,0.0,0.0,-79.31654676258995,-72.92817679558017,13.23414794102168,1.161574074074074,1.0575866188769414,0.0,0.0,0.0,-127.57083845912706,1.566416,0,0,0,0
1994-02-19,45.48393926732184,0.0,0.0,-82.73381294964032,-95.1203058241514,13.224571940055622,1.0796950796950795,1.0610795454545456,0.0,0.0,0.0,-525.3511889550098,1.566416,0,0,0,0
1994-02-21,45.48393926732184,0.0,0.0,-82.73381294964032,-99.24343569203424,13.215679939158566,1.0175518577615683,1.111164813919768,0.0,0.0,0.0,-70.89606074988183,1.566416,0,0,0,0
1994-02-22,45.84668526468517,0.0,0.0,-80.93525179856117,-90.30263819998564,13.113359632898367,0.9345054945054946,1.1687321258341277,0.0,0.0,0.0,35.01436781609245,1.566416,0,0,0,0
