Date,Model_CumRet,Benchmark_CumRet,Model_CumRet_Pct,Benchmark_CumRet_Pct
2024-07-19,0.42688945142340207,0.3029275764083701,42.68894514234021,30.29275764083701
2024-07-22,0.42182952509608285,0.26816255782625587,42.182952509608285,26.816255782625586
2024-07-23,0.4266773365667156,0.3034835193710652,42.66773365667156,30.34835193710652
2024-07-26,0.42388507827502675,0.26157181371778293,42.38850782750268,26.157181371778293
2024-07-29,0.42540413216748596,0.26430240594128707,42.5404132167486,26.430240594128705
2024-07-30,0.4240975578783064,0.26775632180442677,42.40975578783064,26.775632180442678
2024-07-31,0.4257357185093835,0.26653605429163885,42.57357185093835,26.653605429163886
2024-08-01,0.429463175672653,0.2925089089924757,42.946317567265304,29.250890899247572
2024-08-02,0.4244737088556889,0.23520883728389075,42.447370885568894,23.520883728389073
2024-08-05,0.41410562173089205,0.1323097467795471,41.410562173089204,13.230974677954709
2024-08-06,0.4179590460292051,0.17071451536146642,41.79590460292051,17.071451536146643
2024-08-07,0.4204785635935733,0.21609157282476033,42.047856359357326,21.609157282476033
2024-08-08,0.41833353572661736,0.19247192410066094,41.833353572661736,19.247192410066095
2024-08-09,0.42166798157833263,0.22669165594330143,42.16679815783326,22.669165594330142
2024-08-12,0.42468212563924923,0.24411743989695256,42.46821256392492,24.411743989695257
2024-08-13,0.4250739646313759,0.24577201348298217,42.507396463137596,24.577201348298217
2024-08-14,0.4290051228608889,0.2591486925203976,42.90051228608889,25.914869252039765
2024-08-15,0.42611997508495314,0.2518993418352675,42.611997508495314,25.189934183526752
2024-08-16,0.43265585308774335,0.2779275569152788,43.265585308774334,27.79275569152788
2024-08-19,0.43434628067354897,0.28148855482639923,43.43462806735489,28.148855482639924
2024-08-20,0.4339025785507662,0.2826212333824656,43.39025785507662,28.26212333824656
2024-08-21,0.43250698502127505,0.2717095207116704,43.250698502127506,27.170952071167044
2024-08-22,0.4330699457572367,0.26689238799984616,43.306994575723664,26.689238799984615
2024-08-23,0.43327150137592585,0.2674714627641681,43.32715013759258,26.74714627641681
2024-08-26,0.4344864711919689,0.27228989501540957,43.44864711919689,27.22898950154096
2024-08-27,0.4350616734900563,0.26937138939217253,43.50616734900563,26.937138939217252
2024-08-28,0.4335779942392164,0.28010272599185493,43.35779942392164,28.01027259918549
2024-08-29,0.43489974736278136,0.2705667057481498,43.489974736278135,27.05667057481498
2024-08-30,0.43585982413450686,0.2743883912663685,43.58598241345069,27.43883912663685
2024-09-02,0.43667884954668446,0.27252823054453157,43.667884954668445,27.252823054453156
2024-09-03,0.4343258275947246,0.26438843545070867,43.43258275947246,26.438843545070867
2024-09-04,0.4204810199338367,0.20721597851289641,42.04810199338367,20.72159785128964
2024-09-05,0.4208177381874507,0.21280867634892942,42.08177381874507,21.280867634892942
2024-09-06,0.42772223342210314,0.22698171314122972,42.77222334221031,22.698171314122973
2024-09-09,0.4204924407326036,0.21036320307356782,42.04924407326036,21.03632030735678
2024-09-10,0.4205318243099121,0.20576387316807287,42.05318243099121,20.57638731680729
2024-09-11,0.42042206301370966,0.2038704442371546,42.04220630137097,20.387044423715462
2024-09-12,0.43061603814885996,0.24150666520771824,43.061603814886,24.150666520771825
2024-09-13,0.43123253799287475,0.24761891890276355,43.123253799287475,24.761891890276356
2024-09-16,0.43288017854305916,0.2528056406248509,43.28801785430591,25.28056406248509
2024-09-18,0.4296103108188889,0.24298762032760468,42.96103108188889,24.298762032760468
2024-09-19,0.43517469925426044,0.26386004272365904,43.51746992542604,26.386004272365902
2024-09-20,0.4368627019861375,0.2705526707224437,43.686270198613755,27.05526707224437
2024-09-23,0.44127788810950563,0.2777830481320822,44.12778881095056,27.778304813208223
2024-09-24,0.447059682732589,0.2861895087143227,44.705968273258904,28.61895087143227
2024-09-25,0.45236195208193264,0.30512379802350553,45.236195208193266,30.51237980235055
2024-09-26,0.4547330527687967,0.3108186396577337,45.47330527687967,31.081863965773373
2024-09-27,0.4544667411323955,0.3087531517079727,45.44667411323955,30.87531517079727
2024-09-30,0.44374593830138176,0.2744471304480276,44.374593830138174,27.44471304480276
2024-10-01,0.44812982676911584,0.2839571599033879,44.81298267691158,28.395715990338786
2024-10-04,0.44458391106495765,0.2789323607926888,44.45839110649577,27.89323607926888
2024-10-07,0.4507129036860371,0.3018609144547,45.07129036860371,30.186091445469998
2024-10-08,0.4473767517170093,0.2966333871949116,44.73767517170093,29.66333871949116
