day,cost_$,turnover_$,pov
208,0.14964503045569894,299.2890146375131,1.597689528787199e-07
209,0.14825178021918153,296.5025355732964,1.5695071155963255e-07
210,0.47646967746513047,952.9234937014411,6.29154281907993e-07
211,0.32616058293850697,652.3138540654988,4.248556342537684e-07
212,0.47506027713354787,950.1048957775538,6.213645062555563e-07
213,0.44423488883310214,888.4557284900732,5.908363603296314e-07
214,0.30796936684296833,615.932020867532,4.100911745228536e-07
215,0.14264771729799636,285.2939062377801,1.755388241415171e-07
216,0.14958971344262534,299.17780286468235,1.77321314803651e-07
217,0.29470921768495695,589.4120778916902,3.528276147315111e-07
218,0.14680704215944615,293.61250081916864,1.7641617295090475e-07
219,0.06956765042870056,139.13508322847753,7.34345492401537e-08
220,0.674429091222673,1348.8527925884646,1.3169171756708646e-07
221,0.14216630190698615,284.33134444028053,1.5296784556956406e-07
222,0.06792607554302564,135.85193476430072,7.500266401128146e-08
223,0.12551240098027514,251.02347441542597,1.7401828858605445e-07
224,0.3724696657952081,744.9275333859625,5.214912068668872e-07
225,0.40515901192064396,810.3049239958918,5.289255124399743e-07
226,0.26729310818325025,534.5832928293169,1.9530466818404417e-07
227,0.2715042658881671,543.0055648259088,1.94757938619503e-07
228,0.07037379966189733,140.74749729408808,4.83280409632051e-08
229,0.06980071395230486,139.60132660538363,4.8276651803394347e-08
230,0.06962586710002819,139.25163267782185,4.803639954790714e-08
231,0.06973272383446658,139.4653472322202,4.867627666908317e-08
232,0.18279964776836222,365.5971991315285,1.630600977199162e-07
233,0.35304093792069935,706.077806230048,2.8883179184584764e-07
234,0.2080771750691771,416.1519081764933,1.646445743473262e-07
235,0.42639562495124,852.7831685840331,1.9690175916171926e-07
236,0.0699367532285615,139.87328529266986,7.437852120499704e-08
237,0.21187479140431378,423.7481166636737,1.0676285027223713e-07
238,0.20891670506223292,417.8310918398596,2.3248506995544982e-07
239,0.8408038368914251,1681.5769512900615,4.3092554307457086e-07
240,0.4926555436974217,985.3011066633338,2.2021226328799116e-07
241,1.3904948974610551,2780.953743383789,5.390332950030579e-07
242,1.3889283586346666,2777.820879990975,5.389560206802985e-07
243,1.3931470263917285,2786.258403266577,5.357826798920702e-07
244,0.14216222027709186,284.3236275746448,1.1044691660498935e-07
245,0.35091389228573167,701.8201066155268,4.516965214784663e-07
246,0.8420481720993878,1684.0553822478223,9.115589513597672e-07
247,0.1379411181046749,275.8816206494734,9.676492257019597e-08
248,0.13736552001359817,274.7304323315489,9.589719313529525e-08
249,0.5029650751417836,1005.9245861943895,2.860392199169265e-07
250,0.6372193687044458,1274.4179716713345,3.302479120047159e-07
251,0.5666056738938958,1133.1991413964186,2.3312592317030148e-07
252,0.06946554650511791,138.93087014685423,7.566708380538649e-08
253,0.06785142920732426,135.7026411245036,7.550282774755932e-08
254,0.23894533229029455,477.88858762669406,2.2344895991209105e-07
255,0.3117885077532264,623.5733433281844,3.120922746010516e-07
256,0.46231373416239413,924.6177033556812,4.31029958040201e-07
257,0.9994664545160293,1998.8790888433352,1.0244453049212516e-06
258,1.0118037733826772,2023.5527256455623,1.0329525711103175e-06
259,0.45193832857981153,903.8680689956391,3.5772164614092277e-07
260,0.5187136490144093,1037.4177182357512,3.1681298359638013e-07
261,0.4434627319595171,886.916522619603,3.404511193185719e-07
262,0.8674762806913969,1734.9077770152073,7.34376864675124e-07
263,1.0913314556189357,2182.5911026264125,9.566465243147997e-07
264,0.8769094740187007,1753.7741372789112,7.236811067347396e-07
265,0.8787992837302946,1757.5534669516212,7.282036251345377e-07
266,0.7300350620302855,1460.049994234845,3.0861231324384896e-07
267,0.4354380763174279,870.8709431492686,2.794206485413286e-07
268,0.7285484962284579,1457.0769324608027,3.0848829015205117e-07
269,0.44001225903100816,880.0192467741722,2.79515654876724e-07
270,0.6043717108462984,1208.7230208672786,4.759578680997847e-07
271,0.9580810488325493,1916.1081483495313,8.386179033154026e-07
272,0.20519795008928188,410.3948081534263,1.4430253671738498e-07
273,0.20287949702363633,405.75792067387476,1.442573899688877e-07
274,0.20581424952363742,411.6274071860232,1.4427579766293067e-07
275,0.2074870694164492,414.9730396639819,1.4426560442147515e-07
276,0.20736969665583943,414.7382784967035,1.4442762038155385e-07
277,0.06634495293372625,132.68963649237878,7.27998121662327e-08
278,0.06614929983898954,132.29833739449694,7.192865531788678e-08
279,0.06555256007760732,131.1048575961724,7.229336844066756e-08
280,0.06526669969378603,130.53313723097028,7.239741363239346e-08
281,0.06529627280977432,130.59228124183866,7.269443499567093e-08
282,0.06608487588834298,132.16948030965852,7.324813790658643e-08
283,0.13102654459012197,262.05201788900365,1.4612201970562443e-07
284,0.13096740317020183,261.93372986245475,1.4653183853161206e-07
285,0.13053336344452454,261.06627449788357,9.616200298900991e-08
286,0.13151944077930466,263.03779208265814,1.471470065779697e-07
287,0.13100683196697588,262.0125783731111,1.4717133583945882e-07
288,0.19512077064135275,390.2391138484993,2.2086549432971597e-07
289,0.12946904747391744,258.9370287552604,1.4668110968911108e-07
290,0.06509912310805692,130.19797765911852,7.341491487425274e-08
291,0.06537513108813775,130.74999352125562,7.326318240601117e-08
292,0.1974861835132708,394.9707114483227,1.8543133881428654e-07
293,0.19547521655814312,390.94879663402776,1.8542280854083223e-07
294,0.19710171175124575,394.2017782931316,1.8540466756767023e-07
295,0.1954752063981098,390.94879664418784,1.853499327364539e-07
296,0.13167769042099944,263.35321610840714,1.5279875353854667e-07
297,0.1303567647710413,260.71140959265074,1.5153126408594265e-07
298,0.130849657817502,261.69715327187,1.534185285267645e-07
299,0.13217062243079747,264.33895974866294,1.5904890283095872e-07
300,0.06584822147495575,131.69632829219688,4.8076270917996004e-08
301,0.15261071775798254,305.22015186287183,1.7239077623164126e-07
302,0.1418173163100373,283.63378693173684,1.4661398672488243e-07
303,0.14626703306139383,292.5331763263136,1.5027518340438847e-07
304,0.07650555207616028,153.0103474752676,8.626632921951539e-08
305,0.07751416600271524,155.02755785548163,8.712123686622596e-08
306,0.14416156705175476,288.3201939016983,1.8420592444671807e-07
307,0.1424672712320964,284.93162940845536,1.847082883188021e-07
308,0.14236876590160225,284.7346148766765,1.8510807677207527e-07
309,0.146513046454942,293.02490418987315,1.3034506382584416e-07
310,0.7711936505041436,1542.3646553485194,4.18219812285457e-07
311,0.1666737224619672,333.3461741779287,1.8280908100218729e-07
312,0.5114744437551573,1022.9410249458932,3.070993139568534e-07
313,0.7897201728508069,1579.4195236015632,4.0555342753148746e-07
314,0.1706951241984115,341.38902777619217,1.655047796212509e-07
315,0.3750066026743063,750.008858753771,3.0435101744119366e-07
316,0.3694796608189498,738.9551510764857,2.944964422352579e-07
317,0.16375085112425997,327.50073889496946,1.4419752823045026e-07
318,0.42983712238075195,859.6695281119943,2.3270007099789206e-07
319,0.42943324142741773,858.8618265241976,2.3241047301116495e-07
