day,cost_$,turnover_$,pov
0,137.17657215786113,274151.4060974121,2.0625633706793573e-05
1,135.9606310423333,271722.5482940674,2.0625633706793573e-05
2,136.196550422495,272193.99337768555,2.0625633706793573e-05
3,90.77747206433808,181431.94100514826,1.7900605208110686e-05
4,8.970572852178698,17938.06311855407,5.808005677931889e-06
5,8.786366118139346,17569.698741303735,5.814510122834087e-06
6,8.749136722993937,17495.24408837466,5.818311152098205e-06
7,8.764807246670689,17526.592858768952,5.813873485899464e-06
