day,cost_$,turnover_$,pov
0,118.05089821437252,235957.4981689453,1.7550601060971577e-05
1,117.3731498795859,234603.57131958008,1.7550601060971577e-05
2,117.04830319063404,233953.69338989258,1.7550601060971577e-05
3,117.21327308712955,234283.16955566406,1.7550601060971577e-05
4,30.372756535605706,60702.009185010764,3.333174955948848e-05
5,8.787143681829884,17569.697963740044,8.674851681086909e-06
6,8.749892489703255,17495.24333260795,8.624249618429982e-06
7,8.765596772398311,17526.59206924323,8.676225485145542e-06
8,8.853790587681305,17702.935149842004,8.68518784064985e-06
