Date,equity_minvar
2024-05-10,1043589.4518930508
2024-05-13,1046419.0546265168
2024-05-14,1047385.5824655232
2024-05-15,1054287.7488824944
2024-05-16,1054814.9384817828
2024-05-17,1059685.5312164838
2024-05-20,1050037.4744821833
2024-05-21,1052980.5637629842
2024-05-22,1047672.377935558
2024-05-23,1033202.4576988677
2024-05-24,1030194.3447110115
2024-05-28,1028786.1600911331
2024-05-29,1017680.8007605947
2024-05-30,1025181.4764607325
2024-05-31,1042719.6288070632
2024-06-03,1037311.1471245192
2024-06-04,1039771.1897131717
2024-06-05,1037094.0283132412
2024-06-06,1039241.7681183757
2024-06-07,1037626.3181635914
2024-06-10,1038166.4887107224
2024-06-11,1053211.8838939425
2024-06-12,1054499.8411319787
2024-06-13,1058124.0624297594
2024-06-14,1054531.9942171527
2024-06-17,1061198.212349386
2024-06-18,1057225.3284746734
2024-06-20,1061406.4945719438
2024-06-21,1061386.8165792134
2024-06-24,1067782.0035284306
2024-06-25,1054019.3553658952
2024-06-26,1055283.4319680333
2024-06-27,1056231.3772643725
2024-06-28,1037597.5293672621
2024-07-01,1035826.520626432
2024-07-02,1035373.0056164751
2024-07-03,1037089.7548145255
2024-07-05,1039868.3929184816
2024-07-08,1035853.6871371239
2024-07-09,1032971.2556068832
2024-07-10,1045573.3643564468
2024-07-11,1060037.0746135837
2024-07-12,1068035.7598188918
2024-07-15,1064615.205773701
2024-07-16,1084058.0306185635
2024-07-17,1098641.5749315715
2024-07-18,1089059.2504626452
2024-07-19,1080203.4475127338
2024-07-22,1085588.2529051933
2024-07-23,1086341.174497323
2024-07-24,1067907.4482582163
2024-07-25,1079170.9486960047
2024-07-26,1093938.4040343212
2024-07-29,1103933.509407999
2024-07-30,1114144.0549889116
2024-07-31,1112973.6129213534
2024-08-01,1113145.028272187
2024-08-02,1120780.6482316975
2024-08-05,1092114.7028866522
2024-08-06,1097871.8926733688
2024-08-07,1087155.01086013
2024-08-08,1099629.800136426
2024-08-09,1100192.9861662746
2024-08-12,1097773.0241798698
2024-08-13,1106489.4128526177
2024-08-14,1112915.3215686667
2024-08-15,1130228.9458776033
2024-08-16,1134824.3626096197
2024-08-19,1142685.9337803696
2024-08-20,1145418.981052716
2024-08-21,1154088.7663143147
2024-08-22,1151352.7029762873
2024-08-23,1160363.9864076655
2024-08-26,1161635.9860089154
2024-08-27,1163899.6455688593
2024-08-28,1160203.6614049852
2024-08-29,1163293.1318784792
2024-08-30,1173870.4788812404
2024-09-03,1169120.0356061473
2024-09-04,1171808.7625538595
2024-09-05,1163678.486619597
2024-09-06,1163817.976323938
2024-09-09,1176753.8025012545
2024-09-10,1183763.045357262
2024-09-11,1178318.060984249
2024-09-12,1184321.2054144999
2024-09-13,1194757.4940170106
2024-09-16,1203540.7892856037
2024-09-17,1203264.410367035
2024-09-18,1197364.3074669153
2024-09-19,1200504.2562746126
2024-09-20,1206421.3280871087
2024-09-23,1212621.510087949
2024-09-24,1206314.7731243977
2024-09-25,1199268.6916400245
2024-09-26,1207381.9464262028
2024-09-27,1211047.8387683255
2024-09-30,1213729.1521586806
2024-10-01,1215603.1511519921
2024-10-02,1199841.7218040503
2024-10-03,1193577.346297771
2024-10-04,1193873.8291007406
2024-10-07,1182163.2160827003
2024-10-08,1182743.0970421545
2024-10-09,1196306.037155437
2024-10-10,1194825.1547472526
2024-10-11,1199640.5148381258
2024-10-14,1202785.0566508695
2024-10-15,1199631.0314134704
2024-10-16,1214530.8104211027
2024-10-17,1218371.1811117886
2024-10-18,1216826.8300103366
2024-10-21,1206550.5249077713
2024-10-22,1210158.482855313
2024-10-23,1203175.1999289156
2024-10-24,1198907.7681418895
2024-10-25,1195160.487707526
2024-10-28,1194898.3227238678
2024-10-29,1192382.3622134125
2024-10-30,1196692.5913699789
2024-10-31,1177289.7415875932
2024-11-01,1189487.404191777
2024-11-04,1190162.2876677867
2024-11-05,1194049.0224180142
2024-11-06,1214595.8163118884
2024-11-07,1217403.6797464334
2024-11-08,1221118.4705079985
2024-11-11,1219124.3163091866
2024-11-12,1215596.5438957736
2024-11-13,1222632.1895204762
2024-11-14,1221158.354245723
2024-11-15,1211485.2352495245
2024-11-18,1212072.836806558
2024-11-19,1208392.4480660832
2024-11-20,1208861.3840621598
2024-11-21,1218509.7287004795
2024-11-22,1227773.4097217068
2024-11-25,1236204.3545183886
2024-11-26,1244007.5417886283
2024-11-27,1246311.8249575635
2024-11-29,1244064.809970613
2024-12-02,1249527.3486252846
2024-12-03,1248743.6606378416
2024-12-04,1242913.1696231477
2024-12-05,1252662.615830468
2024-12-06,1247736.1648854613
2024-12-09,1245776.1932252964
2024-12-10,1239261.649659251
2024-12-11,1242934.0362081928
2024-12-12,1243656.3586673047
2024-12-13,1241087.097964894
2024-12-16,1234219.0657889552
2024-12-17,1237687.3614894587
2024-12-18,1207542.6911206692
2024-12-19,1209971.6208715406
2024-12-20,1214040.5595269112
2024-12-23,1217051.8331142152
2024-12-24,1226165.7547692754
2024-12-26,1227493.5690100603
2024-12-27,1219345.4262317563
2024-12-30,1205144.3510742048
2024-12-31,1210726.8879538442
2025-01-02,1204964.5111524283
2025-01-03,1210494.7791732203
2025-01-06,1213163.7594738754
2025-01-07,1212344.835317733
2025-01-08,1219256.6615427376
2025-01-10,1199781.70153007
2025-01-13,1209070.1439826419
2025-01-14,1204890.5240103863
2025-01-15,1217628.8785031228
2025-01-16,1201938.3072759877
2025-01-17,1207614.0577538428
2025-01-21,1212575.2511089616
2025-01-22,1225545.3577905344
2025-01-23,1232269.0547881464
2025-01-24,1226754.2117780526
2025-01-27,1244480.7435547826
2025-01-28,1257066.5810658077
2025-01-29,1251489.162860922
2025-01-30,1245912.2395013697
2025-01-31,1237999.660837306
2025-02-03,1232002.8216949305
2025-02-04,1236240.3985753474
2025-02-05,1257032.568046127
2025-02-06,1252184.5654721989
2025-02-07,1233938.2211631471
2025-02-10,1235323.4253096909
2025-02-11,1240905.6283193897
2025-02-12,1244926.7584225852
2025-02-13,1253826.6271303687
2025-02-14,1245154.4421010197
2025-02-18,1239750.1048933384
2025-02-19,1252097.893637828
2025-02-20,1247355.8147773359
2025-02-21,1229375.6317411393
2025-02-24,1241942.1428436914
2025-02-25,1248125.840167325
2025-02-26,1224695.9426096473
2025-02-27,1225190.185161793
2025-02-28,1239591.326278275
2025-03-03,1228013.4715136292
2025-03-04,1213482.466011087
2025-03-05,1230316.1348674074
2025-03-06,1225995.2794031259
2025-03-07,1231792.2091722887
2025-03-10,1205784.4669406624
2025-03-11,1199997.9153734853
2025-03-12,1194262.6258096043
2025-03-13,1189350.7336659264
2025-03-14,1208154.5216089145
2025-03-17,1218568.9066182368
2025-03-18,1213292.9383918843
2025-03-19,1228099.724557616
2025-03-20,1227546.9528396286
2025-03-21,1239755.2996402949
2025-03-24,1246856.645488024
2025-03-25,1245605.1944882674
2025-03-26,1239560.8465514877
2025-03-27,1242140.8443606768
2025-03-28,1224495.429505846
2025-03-31,1232058.923201097
2025-04-01,1229022.829328075
2025-04-02,1226042.7618963304
2025-04-03,1162913.9496415195
2025-04-04,1087485.8959225935
2025-04-07,1078150.3872569425
2025-04-08,1067078.8900119478
2025-04-09,1161122.1467505014
2025-04-10,1113330.871975966
2025-04-11,1127597.550111247
2025-04-14,1128304.9195904622
2025-04-15,1120409.3236820195
2025-04-16,1106485.474916793
2025-04-17,1080121.2120886797
2025-04-21,1056154.343781158
2025-04-22,1078078.2631070055
2025-04-23,1093235.5562564614
2025-04-24,1111162.0680960452
2025-04-25,1119827.5579527966
2025-04-28,1128373.4536409532
2025-04-29,1130368.156812981
2025-04-30,1129701.0524582602
2025-05-01,1120782.4776349033
2025-05-02,1123066.8529224156
2025-05-05,1114416.4160063332
2025-05-06,1099587.3850920587
2025-05-07,1117391.6797392971
2025-05-08,1126672.7844436436
2025-05-09,1128063.125217079
2025-05-12,1167944.226488377
2025-05-13,1143094.8705885736
2025-05-14,1136155.3040832302
2025-05-15,1128133.6972894995
2025-05-16,1139572.3572084962
2025-05-19,1144343.2514246034
2025-05-20,1146871.581902168
2025-05-21,1122637.591568688
2025-05-22,1123427.3382808554
2025-05-23,1115106.9302848128
2025-05-27,1125077.224621461
2025-05-28,1118444.6851062356
2025-05-29,1129245.58863137
2025-05-30,1132048.6015624104
2025-06-02,1137736.655316592
2025-06-03,1146113.035499826
2025-06-04,1143743.1498762805
2025-06-05,1132840.561551498
2025-06-06,1151426.775233365
2025-06-09,1161629.2724725131
2025-06-10,1176923.5873283257
2025-06-11,1175227.11053266
2025-06-12,1170640.5910732853
2025-06-13,1162828.451044808
2025-06-16,1168108.3013238444
2025-06-17,1158501.9983084276
2025-06-18,1157416.2696115945
2025-06-20,1161136.464390623
2025-06-23,1163090.9537385998
2025-06-24,1162060.3805130874
2025-06-25,1159080.0588094667
2025-06-26,1166214.5555626247
2025-06-27,1182297.2391515884
2025-06-30,1184443.2557108803
2025-07-01,1200600.930852786
2025-07-02,1194752.9616642995
2025-07-03,1203142.4946084316
2025-07-07,1188002.3838799396
2025-07-08,1184634.2425601631
2025-07-09,1180996.1635301723
2025-07-10,1189455.9530243538
2025-07-11,1178696.030637797
2025-07-14,1178595.085961993
2025-07-15,1164204.37964955
2025-07-16,1188951.1153305478
2025-07-17,1193149.0425339239
2025-07-18,1195412.6588000108
2025-07-21,1208808.1239071044
2025-07-22,1226718.9989356615
2025-07-23,1229163.7865600672
2025-07-24,1228139.6897187184
2025-07-25,1226152.0780179708
2025-07-28,1212067.8006372724
2025-07-29,1221984.1634394159
2025-07-30,1214534.9727369887
2025-07-31,1207680.0110850527
2025-08-01,1210291.5590200806
2025-08-04,1225749.5596321004
2025-08-05,1223604.5188118347
2025-08-06,1225852.5692484921
2025-08-07,1231179.0234534608
2025-08-08,1239330.255387327
2025-08-11,1239218.7127679419
2025-08-12,1240535.1780327368
2025-08-13,1257605.3511331535
2025-08-14,1255168.2679537935
2025-08-15,1262805.6348609922
2025-08-18,1263304.392037747
2025-08-19,1274479.2636789372
2025-08-20,1282242.5111308107
2025-08-21,1282310.181830153
2025-08-22,1285509.6603461448
2025-08-25,1277576.5800668579
2025-08-26,1273792.9375206428
2025-08-27,1278609.465732863
2025-08-28,1272351.461554549
2025-08-29,1280772.4445488234
2025-09-02,1277696.8570573935
2025-09-03,1280247.5251368133
2025-09-04,1291477.358065143
2025-09-05,1285624.8444378204
2025-09-08,1274791.190883777
2025-09-09,1271618.3301769872
2025-09-10,1266757.1986785866
2025-09-11,1288031.5652298154
2025-09-12,1283421.7016739047
2025-09-15,1279680.9808996865
2025-09-16,1272171.9000639871
2025-09-17,1283241.6629471376
2025-09-18,1275377.1350452222
2025-09-19,1278001.2137001115
2025-09-22,1272400.2613432414
2025-09-23,1279213.6157183233
2025-09-24,1277944.9520041877
2025-09-25,1278445.0413636104
2025-09-26,1288931.4687169977
2025-09-29,1289400.3870980907
2025-09-30,1304202.8948271729
2025-10-01,1305123.3652404472
2025-10-02,1314372.7540683378
2025-10-03,1313190.6008368793
2025-10-06,1306888.7284426764
2025-10-07,1297005.539322507
2025-10-08,1301630.054450518
2025-10-09,1294997.7339243037
2025-10-10,1261257.8718174302
2025-10-13,1284320.961111695
2025-10-14,1276565.999721237
2025-10-15,1270326.6798841893
2025-10-16,1266938.1040347852
2025-10-17,1271173.8306388198
2025-10-20,1284329.3513607318
2025-10-21,1297687.841746941
2025-10-22,1289353.3646381677
2025-10-23,1290081.6652976822
2025-10-24,1296625.522921341
2025-10-27,1303791.3784989591
2025-10-28,1311794.70737814
2025-10-29,1303314.801171236
2025-10-30,1301501.2670561667
2025-10-31,1299961.640455526
2025-11-03,1297590.245306084
2025-11-04,1287961.706241312
2025-11-05,1276464.3262625246
2025-11-06,1248989.63866523
2025-11-07,1253096.0051625578
2025-11-10,1270683.9012468292
2025-11-11,1278950.6529236175
2025-11-12,1285681.1233871265
2025-11-13,1273391.1863556008
2025-11-14,1268777.3580928866
2025-11-17,1248648.6839660965
2025-11-18,1223606.5482846766
2025-11-19,1222523.9063396095
2025-11-20,1210530.6009172015
2025-11-21,1224997.3169718583
2025-11-24,1223793.5565645087
2025-11-25,1242363.341800069
2025-11-26,1247158.3890424324
2025-11-28,1244668.6661595549
2025-12-01,1249866.7360626967
2025-12-02,1248720.59760957
2025-12-03,1254295.6215993604
2025-12-04,1261101.019260717
2025-12-05,1270840.942269042
2025-12-08,1262468.8928245525
2025-12-09,1258655.8872520493
2025-12-10,1271922.7309270632
2025-12-11,1282809.035205649
2025-12-12,1278996.9364764602
2025-12-15,1278493.3109381371
2025-12-16,1273136.1178447132
2025-12-17,1265850.3334930397
2025-12-18,1270530.1242497915
2025-12-19,1255721.4192728724
2025-12-22,1258421.5818204589
2025-12-23,1265359.4961501826
2025-12-24,1277111.498959276
2025-12-26,1284217.7250403827
2025-12-29,1279265.9522855182
2025-12-30,1278717.3535050515
2025-12-31,1278871.4590601404
2026-01-02,1269501.789929556
2026-01-05,1277346.6685225447
2026-01-06,1286899.0975710768
2026-01-07,1282088.9703039103
2026-01-08,1286413.3839175424
2026-01-09,1294001.1940382014
2026-01-12,1290535.7382151543
2026-01-13,1269596.867913722
2026-01-14,1261974.827413684
2026-01-15,1261546.2839747616
2026-01-16,1250595.980411664
2026-01-20,1230168.5450420682
2026-01-21,1255797.3935231853
2026-01-22,1269273.7226067486
2026-01-23,1273643.7455883166
2026-01-26,1277322.6582136147
2026-01-27,1248749.058201387
2026-01-28,1251198.0409115308
2026-01-29,1241210.8873429715
2026-01-30,1235916.93107362
2026-02-02,1230807.8605915466
2026-02-03,1211655.954098136
2026-02-04,1222955.4127039001
2026-02-05,1207183.2737715144
2026-02-06,1236348.1726521242
2026-02-09,1229408.319544734
2026-02-10,1239128.465501734
2026-02-11,1234960.9579290668
2026-02-12,1227266.8528436727
2026-02-13,1230631.489502554
2026-02-17,1232338.4319441926
2026-02-18,1240860.5560395545
2026-02-19,1237588.6019536413
2026-02-20,1247056.830724697
2026-02-23,1231946.205325437
2026-02-24,1245000.6078986432
2026-02-25,1249137.7565527942
2026-02-26,1244046.3433238233
2026-02-27,1232320.8141893665
2026-03-02,1232363.6762241821
2026-03-03,1223162.4481949678
2026-03-04,1226108.9021859095
2026-03-05,1220779.2800777175
2026-03-06,1207340.343358681
2026-03-09,1204378.3359519565
2026-03-10,1204603.7744812942
2026-03-11,1198482.179457311
2026-03-12,1188388.4752317586
2026-03-13,1180463.741555174
2026-03-16,1197132.151180225
2026-03-17,1195226.494459661
2026-03-18,1172764.5210930535
2026-03-19,1165239.2168961824
2026-03-20,1147761.8767505414
2026-03-23,1156280.134099753
2026-03-24,1145721.0598470645
2026-03-25,1146399.994539515
2026-03-26,1133628.8107747408
2026-03-27,1107930.6766770226
2026-03-30,1117792.7668634485
