day,cost_$,turnover_$,pov
57,1.4413713033198954,2882.6054808084964,4.0204154909796616e-07
58,1.4410233816060782,2881.910287348375,3.992859416584576e-07
59,1.434127654364158,2868.1223222357726,3.873100178104973e-07
60,1.4323772861218762,2864.621638827159,3.875569593276691e-07
61,1.4376008588589644,2875.0669157427037,3.9378916455712795e-07
62,1.4191391488329126,2838.145275829195,3.9350763274114437e-07
63,1.4380060804735886,2875.8754475938426,4.0171259044054013e-07
64,1.4095311836743258,2818.927344731853,4.0621426393215054e-07
65,1.4180107280232106,2835.8857383564496,4.057295276104331e-07
66,1.4252032433936306,2850.270376285415,4.045614011604301e-07
67,1.4267242451361914,2853.312197874004,4.047496425328171e-07
68,1.4087709121244472,2817.405651695298,4.118488748694554e-07
69,1.4454257507132027,2890.708840606709,4.2483493014675255e-07
70,1.4160401287205922,2831.939375215518,4.2987970154304665e-07
71,1.383785120210756,2767.435329564848,4.168219237495134e-07
72,1.3907589977332797,2781.3795351917197,4.2995930011089236e-07
73,1.365018205928801,2729.9035135933873,4.1595726071187226e-07
74,1.348008417820977,2695.8860156300307,4.1375939444690395e-07
75,1.3084154481381078,2616.70764442735,3.955404682988983e-07
76,1.3169505258312428,2633.7777302603013,3.919063616109315e-07
77,1.3443680708765444,2688.608894258224,3.982842319229296e-07
78,1.3557226961175834,2711.3156182462653,4.055328571885554e-07
79,1.3833326526616736,2766.5296235851306,4.2065088015463287e-07
80,1.4040556683754697,2807.972592280843,4.252819732614984e-07
81,1.4280351690762176,2855.926876635123,4.3659247685378645e-07
82,1.3914828343497831,2782.8280377344977,4.2637274991760767e-07
83,1.3601057862734776,2720.079339709332,4.1557830510624987e-07
84,1.3646380200896098,2729.143845866629,4.1340202799600357e-07
85,1.3880328944580476,2775.930387515698,4.178807321307601e-07
86,1.4125409864325245,2824.9437822557547,4.1991408794806027e-07
87,1.404841856432712,2809.547962708997,4.122388098868609e-07
88,1.4143427356916258,2828.547525550441,4.1792447240723215e-07
89,1.4078440161224175,2815.5529866723537,4.0761470174072104e-07
90,1.4210743444644431,2842.0123439294607,4.0752884785790445e-07
91,1.4294072224034615,2858.675550358163,4.152527143777986e-07
92,1.4505829766841933,2901.0252699896246,4.146040144904535e-07
93,1.5975844637635872,3195.0135300381894,4.083851976230843e-07
94,1.5259013768768748,3051.6584095362086,4.0777638770768114e-07
95,1.3961072279227777,2792.0910296128977,4.1037130688934003e-07
96,1.2780170996842457,2555.923520986253,4.2090212822945107e-07
97,1.2818326684363341,2563.5540895727745,4.2272081658927697e-07
98,1.2724774151151708,2544.844420167892,4.223379542587915e-07
99,1.2616177675824167,2523.1249941708943,4.2815154124182823e-07
100,1.2729983341344073,2545.8839230525837,4.3517942460723293e-07
101,1.2732765259100578,2546.438835900848,4.4316949921611723e-07
102,1.2583627304919112,2516.6118002333756,4.476982269388472e-07
103,1.2516620978723727,2503.212372936307,4.404319382399078e-07
104,1.2403105507232572,2480.5124818076747,4.276201909326728e-07
105,1.2330752565152854,2466.043810729813,4.205529769186174e-07
106,1.2352523658287038,2470.3986740257724,4.159987113342343e-07
107,1.2782514036552963,2556.390068298493,4.3244956799066067e-07
108,1.2772813405444778,2554.4487318430492,4.396245028231344e-07
109,1.2768504521247912,2553.585713634789,4.4692542777520283e-07
110,1.294545083541143,2588.9714766449747,4.572496844739344e-07
111,1.3006137223629115,2601.1064449934574,4.6716330662090457e-07
112,1.319158906352401,2638.1954284959907,4.657858323338744e-07
113,1.4151297855526486,2830.1195534419867,5.13381725249999e-07
114,1.4342984343362353,2868.4531222199607,5.235043744996805e-07
115,1.494153336190056,2988.153383895255,5.428531860759494e-07
116,1.4762079063858433,2952.266498392442,5.311875513184187e-07
117,1.443740806281047,2887.338333168328,5.15620031839764e-07
118,1.4074888117865074,2814.84191609544,4.935474536251829e-07
119,1.3795258789522993,2758.9228422851097,4.708549595950709e-07
120,1.3785918418790468,2757.0542847450347,4.7409855599254213e-07
121,1.4250775283009602,2850.015733628926,5.022313952609521e-07
122,1.4206896705833907,2841.2398175315648,5.057120084284969e-07
123,1.4340400813546919,2867.939113605168,5.067395359246554e-07
