day,cost_$,turnover_$,pov
0,388.24852198149364,775666.2597618103,2.0061450932618123e-05
1,112.5195781288855,224915.53219667252,1.4926194868802073e-05
2,3.889203997069467,7778.130937604492,1.4971689905394058e-06
3,1.5968623467535763,3193.6832585028556,5.521091243554626e-07
