Date,portfolio_equity,portfolio_cum_return,benchmark_cum_return,AAPL_asset,ABBV_asset,ABT_asset,ACN_asset,ADBE_asset,AMAT_asset,AMD_asset,AMGN_asset,AMT_asset,AMZN_asset,AVGO_asset,AXP_asset,BA_asset,BAC_asset,BKNG_asset,BLK_asset,BMY_asset,BNY_asset,C_asset,CAT_asset,CL_asset,CMCSA_asset,COF_asset,COP_asset,COST_asset,CRM_asset,CSCO_asset,CVS_asset,CVX_asset,DE_asset,DHR_asset,DIS_asset,DUK_asset,EMR_asset,FDX_asset,GD_asset,GE_asset,GILD_asset,GM_asset,GOOG_asset,GOOGL_asset,GS_asset,HD_asset,HON_asset,IBM_asset,INTC_asset,INTU_asset,ISRG_asset,JNJ_asset,JPM_asset,KO_asset,LIN_asset,LLY_asset,LMT_asset,LOW_asset,LRCX_asset,MA_asset,MCD_asset,MDLZ_asset,MDT_asset,META_asset,MMM_asset,MO_asset,MRK_asset,MS_asset,MSFT_asset,MU_asset,NEE_asset,NFLX_asset,NKE_asset,NOW_asset,NVDA_asset,ORCL_asset,PEP_asset,PFE_asset,PG_asset,PLTR_asset,PM_asset,QCOM_asset,RTX_asset,SBUX_asset,SCHW_asset,SO_asset,SPG_asset,TMUS_asset,TSLA_asset,TXN_asset,UNH_asset,V_asset,VZ_asset,WMT_asset
2024-09-16,1238426.858775323,0.2384268587753231,0.2170734468244111,131253.58795878827,9800.960667228768,8897.740359993606,9547.128146282865,11412.801842732364,7235.969318612012,14283.392692940273,5465.910527905676,4786.4653983684,80723.52949595472,1949.6015581570462,7214.7512975566715,6712.016478368051,12914.608935562988,205.84429215155436,5464.2631420063835,4748.4777283762005,46.58637199622859,4403.043122387385,7398.697145497192,3165.4429050024833,6142.959298212616,2063.334549397595,6139.105071236047,15717.74620813716,10745.250829406363,8817.37673051727,3486.3520906475896,10608.827689125696,5055.496403831534,7550.297880744827,8110.928757121881,3435.957021968752,2416.6349198286653,2393.697836508949,3308.8973242206566,7401.953701151989,4732.73734128604,1859.8949045048291,87103.78023160099,86097.0170512669,5969.326066287954,15711.958034041856,5473.764033637463,8157.7715131906025,8019.375070716466,6824.556825964543,6396.103672407632,14526.186115578472,21770.37305334026,11682.526440758575,8998.198086768229,33486.191948587075,5587.304251237253,5795.868781780282,579.2697518780432,17763.936742406688,9577.687617528414,4104.339133756531,4545.353335647704,34973.7001740736,2798.9674504924255,2996.038014549287,11692.863841636412,6895.901330821532,142755.44476200445,5683.126910822702,6458.771250495028,1227.110093630765,6148.3544627481815,1117.0963572468252,10413.438658367948,20103.79401314109,8787.295427693107,6676.73332248882,15609.061581406995,1441.295189328619,5188.568535102727,8358.829050762464,5854.639174973255,5213.248944894211,5592.725820299989,3532.1882671245103,2336.9841754257063,6959.249633550951,31065.966558944674,6850.938646012435,21864.783260266388,20460.911264736966,6126.874310153043,7452.802590028357
2024-09-17,1239518.849688167,0.23951884968816706,0.21721302106801765,131538.61438701095,9800.960667228768,8897.740359993606,9098.112246624662,11412.801842732364,7235.969318612012,14164.953209297695,5426.305944165441,4769.430776176019,81593.16189646741,1949.6015581570462,7333.1958776347965,6712.016478368051,13063.012332169434,208.34661148749186,5518.299396889196,4701.015310773661,46.58637199622859,4403.043122387385,7516.312654530395,3165.4429050024833,6130.487130243866,2123.814514607556,6297.12137525216,15539.224418586378,10674.03488702355,8745.018026903988,3454.1255281475896,10608.827689125696,5096.368962425284,7550.297880744827,8110.928757121881,3407.6979506186553,2451.8440873091336,2393.697836508949,3269.551712648391,7356.908504618786,4726.552496315337,1859.8949045048291,87103.78023160099,86097.0170512669,5971.992081912954,15762.570430282092,5462.173503241956,8044.957990851736,8233.854866172398,6810.444277136418,6396.103672407632,14533.119144753276,21915.08771398479,11633.984326500762,8937.846646338541,33486.191948587075,5530.923025651316,5797.647758220711,579.2697518780432,17880.809301000438,9484.599177587008,4081.1172175578004,4471.159724502684,34973.7001740736,2777.850171439691,2996.038014549287,11692.863841636412,6878.717065684812,144014.3221728931,5683.126910822702,6483.84510303409,1244.807099856351,6148.3544627481815,1117.0963572468252,10307.694121014432,19766.80670845359,8770.442598713615,6623.42578922466,15489.628353867933,1441.295189328619,5188.568535102727,8463.514597637464,5831.863143479115,5213.248944894211,5605.777868029481,3522.895450962401,2329.393767100511,6959.249633550951,31065.966558944674,6950.923021012435,21676.993863433458,20460.911264736966,6002.127087252653,7271.432045594764
2024-09-18,1238062.3058988305,0.23806230589883048,0.2137468540844698,133903.78740642016,9800.960667228768,8897.740359993606,9075.502383343412,11412.801842732364,7235.969318612012,13927.131889717617,5428.237951001379,4700.901998099847,81396.50656199476,1949.6015581570462,7244.707230173859,6712.016478368051,13086.098468033691,207.78919266424967,5623.538166420446,4724.746519574931,46.58637199622859,4403.043122387385,7545.6651020401605,3165.4429050024833,6214.668831904022,2128.9396366778683,6316.153624702844,15459.225639289503,10576.168401427847,8738.12753923309,3489.3359773663396,10645.255089288063,5136.861851829581,7550.297880744827,8110.928757121881,3382.9342787436553,2446.7143876021028,2393.697836508949,3253.920151369094,7487.5816155807,4773.78283536563,1859.8949045048291,87103.78023160099,86097.0170512669,5962.604264530141,15794.2548480067,5393.686137519301,8075.1155073312275,7965.755304481115,6694.484194128606,6396.103672407632,14453.41499741441,21736.01660802776,11625.89483370291,8851.8694429694,33486.191948587075,5516.421682877878,5795.645927166023,579.2697518780432,17658.823949437938,9430.141322362399,4078.4175105265504,4446.094790725829,34973.7001740736,2773.585187308832,2996.038014549287,11692.863841636412,6841.597558848874,142580.32833744388,5683.126910822702,6431.41590381534,1216.8590178861361,6148.3544627481815,1117.0963572468252,10110.422285687284,19420.394965289528,8688.167086018302,6605.65645252422,15317.503170762464,1441.295189328619,5188.568535102727,8443.47901414137,5798.4242701880985,5213.248944894211,5581.41375136078,3498.1147121318345,2329.393767100511,6959.249633550951,31065.966558944674,6927.638597184311,21676.993863433458,20460.911264736966,5975.00767196945,7311.221687928748
2024-09-19,1252580.082368925,0.25258008236892504,0.23655163697508552,138864.58232829516,9800.960667228768,8897.740359993606,9050.789736859037,11412.801842732364,7235.969318612012,14721.433037178555,5477.019567212316,4629.63190227465,82899.78762888929,1949.6015581570462,7425.2588659160465,6712.016478368051,13498.34117433252,207.36348770819498,5693.890217201697,4656.400339612773,46.58637199622859,4403.043122387385,7919.039308583129,3165.4429050024833,6284.821381647675,2240.5277714434933,6427.4574958576295,15597.66399378169,11138.488134093863,8888.014013842465,3488.1428621319646,10720.796669488258,5246.788579124503,7550.297880744827,8110.928757121881,3361.375570552737,2498.711763090384,2393.697836508949,3278.9095007343285,7593.50120176234,4774.344152809477,1859.8949045048291,87103.78023160099,86097.0170512669,6185.705460819204,16054.725825789903,5447.949183783948,8036.021482673024,8107.464895392981,6903.410585730168,6396.103672407632,14338.19591172105,22043.14655187542,11555.781426477899,8891.607785254557,33486.191948587075,5513.463919206003,5892.86002323536,579.2697518780432,17596.46664963325,9487.76644443271,4063.83613540448,4513.269961624266,34973.7001740736,2783.331845634027,2996.038014549287,11692.863841636412,6939.894983165281,145183.96984745364,5683.126910822702,6280.20496631534,1240.404054202054,6148.3544627481815,1117.0963572468252,10510.297590863067,19780.947943805153,8660.906893147208,6585.665531503712,15108.494320664808,1441.295189328619,5188.568535102727,8724.980112774183,5836.224486862902,5213.248944894211,5685.832170245058,3492.306858433104,2366.7935168563704,6959.249633550951,31065.966558944674,7163.561753922591,21676.993863433458,20460.911264736966,5983.142162936247,7219.611992494178
2024-09-20,1251948.751290576,0.25194875129057603,0.2343684540229254,138458.26210734787,9800.960667228768,8897.740359993606,9076.553774944974,11412.801842732364,7235.969318612012,14647.172233955898,5500.041784009191,4683.476125297111,83655.80242991466,1949.6015581570462,7431.852982126984,6712.016478368051,13300.465617386719,209.19789932928873,5658.7138256001335,4693.421072492411,46.58637199622859,4403.043122387385,7826.875917469848,3165.4429050024833,6259.878403742401,2229.2516789141964,6388.241614509972,15702.758109992628,11172.079930968863,8979.324133471368,3435.0273836163396,10771.40242815525,5198.044530052238,7550.297880744827,8110.928757121881,3397.2096235922877,2481.2239090864778,2393.697836508949,3301.6661535663598,7645.041484965463,4776.593473793364,1859.8949045048291,87103.78023160099,86097.0170512669,6123.121476444204,16034.972438338731,5438.730037055432,8177.877912726736,8375.56518759879,6812.122133581731,6396.103672407632,14244.750506894998,22106.656866816822,11555.781426477899,8942.489377051432,33486.191948587075,5577.763845963816,5873.729621624032,579.2697518780432,17586.844823461375,9582.119776952242,4036.834281461609,4506.752116470458,34973.7001740736,2802.2166570353943,2996.038014549287,11692.863841636412,7059.500940196532,144053.96847416263,5683.126910822702,6315.91785694034,1234.8110137357455,6148.3544627481815,1117.0963572468252,10344.127409588653,19829.256659625466,8488.422365559318,6532.357998239552,15343.84844664137,1441.295189328619,5188.568535102727,8474.534922344495,5803.754546677356,5213.248944894211,5740.651857134706,3524.831402195311,2359.7551715194563,6959.249633550951,31065.966558944674,7016.323533707748,21676.993863433458,20460.911264736966,6036.025341647183,7313.997826234412
2024-09-23,1252720.3327854685,0.25272033278546857,0.2370333329669967,137409.0941080803,9800.960667228768,8967.758822582693,9155.157656780912,11412.801842732364,7235.969318612012,14722.372520821133,5471.545201977941,4707.168096122306,84652.16189646741,1949.6015581570462,7385.409622751984,6712.016478368051,13168.547270981688,210.50252579413248,5709.742023842321,4750.375502118876,46.58637199622859,4424.085837735376,7875.113496815552,3165.4429050024833,6356.531594355194,2214.1681370440792,6377.8605567707145,15650.822036658725,11064.675389953238,9017.226278857113,3438.6084383038396,10907.817741875953,5236.887425560049,7550.297880744827,8110.928757121881,3424.595258968264,2478.6589676802278,2393.697836508949,3314.6393591327655,7695.361827983043,4779.40546262393,1859.8949045048291,87103.78023160099,86097.0170512669,6111.300187381704,16121.384486678575,5449.793544135509,8282.128050055837,8651.32492461356,6782.318666784856,6396.103672407632,14244.750506894998,22143.09796789103,11555.781426477899,9043.69302085026,33486.191948587075,5659.713308854441,5921.557731365243,579.2697518780432,17743.627416234813,9652.727168309664,4037.7272641937398,4532.820262222411,34973.7001740736,2819.881894462152,2996.038014549287,11692.863841636412,7059.500940196532,143472.4519031177,5683.126910822702,6472.447397955965,1242.1891112699252,6148.3544627481815,1117.0963572468252,10367.231611859159,19587.70758735984,8534.51674116967,6507.924385416065,15273.448999813316,1441.295189328619,5188.568535102727,8326.271921856214,5906.4931178443485,5213.248944894211,5700.625215289003,3556.5817531474595,2381.8360888778548,6959.249633550951,31065.966558944674,7035.157396012435,21676.993863433458,20460.911264736966,6026.533459322965,7431.51934112699
2024-09-24,1252633.7922018522,0.2526337922018522,0.2412827642294293,137954.89752910077,9800.960667228768,8854.178500317066,9165.936892620755,11412.801842732364,7235.969318612012,14869.953209297695,5396.039220532629,4711.084127006097,84687.12269663831,1949.6015581570462,7355.4553991191715,6712.016478368051,13030.03438111963,213.67745255194498,5730.685627357945,4838.654985914042,46.58637199622859,4338.581206692896,8178.081819569457,3165.4429050024833,6453.186143000214,2157.0563969317745,6332.877989937219,15650.822036658725,11323.02512139855,9074.080526903988,3469.0449617413396,10901.219139581031,5261.512761253409,7550.297880744827,8110.928757121881,3385.847624080569,2508.7380692427278,2393.697836508949,3278.2710119647973,7735.539150370739,4768.1597579730515,1859.8949045048291,87103.78023160099,85620.54286627115,6118.369523319204,16479.378383162948,5489.305247626721,8299.627943244313,8747.07492461356,6745.111635534856,6396.103672407632,14244.750506894998,22158.71063878948,11555.781426477899,9080.647000342447,33486.191948587075,5641.777517838816,6004.98046085743,579.2697518780432,17396.927465062938,9691.038508641695,4037.7272641937398,4527.807437210204,34973.7001740736,2851.96412407641,2996.038014549287,11692.863841636412,7067.061731212156,142038.45806766851,5683.126910822702,6432.175791510653,1270.9020324125033,6148.3544627481815,1117.0963572468252,10776.88067496951,19570.03424751609,8425.971712483146,6550.126858102834,15273.448999813316,1441.295189328619,5188.568535102727,8375.859019024183,5895.347335373645,5213.248944894211,5670.169645068056,3525.992847812987,2408.8855731307845,6959.249633550951,31065.966558944674,7072.479600602279,21676.993863433458,20460.911264736966,6080.772289889373,7462.981285707068
2024-09-25,1251033.21301033,0.2510332130103299,0.24079216625820132,137348.447211718,9800.960667228768,8797.775912426443,9098.372622601224,11412.801842732364,7235.969318612012,15217.75292243246,5105.2820489017695,4694.636220511955,84062.20922923108,1949.6015581570462,7354.3582311504215,6712.016478368051,12964.07717057886,213.60408829413248,5705.055988686071,4744.679823407939,46.58637199622859,4268.6224359409425,8020.440187489379,3165.4429050024833,6334.706658442108,2142.1195683184933,6149.485663582239,15650.822036658725,11474.386876769644,9096.477530077816,3502.4656160382146,10645.987999444313,5211.246068138175,7550.297880744827,8110.928757121881,3392.5479872397486,2463.5025956099153,2393.697836508949,3246.583237306594,7722.14670957484,4679.322157265044,1859.8949045048291,87103.78023160099,85198.43124822916,6038.632951053579,16325.891688827012,5529.080241523206,8309.309507575366,9026.6654798046,6710.964907019231,6368.855862837319,14244.750506894998,22012.954474238697,11555.781426477899,9037.194241553385,33486.191948587075,5635.194876237253,5981.176780437509,579.2697518780432,17469.617406469188,9697.370021092867,4037.7272641937398,4509.259135513426,34973.7001740736,2839.3748906779724,2996.038014549287,11692.863841636412,7050.563562266844,143009.8640124927,5683.126910822702,6457.251475104403,1269.7120376004916,6148.3544627481815,1117.0963572468252,11011.474630963163,19626.593695758278,8400.198748005607,6423.520393716847,15273.448999813316,1441.295189328619,5188.568535102727,8441.976999981214,5937.023665940052,5282.246231536767,5623.18105101288,3511.27974356494,2394.9466693221907,6959.249633550951,31065.966558944674,7076.589036637435,21676.993863433458,20460.911264736966,6065.856060641325,7530.533028260779
2024-09-26,1253612.8798711041,0.25361287987110415,0.24420426195997402,138045.88185832443,9800.960667228768,8807.048373363941,9591.556857220365,11412.801842732364,7235.969318612012,15731.933037178555,5205.743810376379,4619.059163627189,83463.5213630201,1949.6015581570462,7408.769730173859,6712.016478368051,13053.123133866211,217.2823872443278,5752.6125072407585,4760.816793927958,46.58637199622859,4362.607550992212,8281.33032420813,3165.4429050024833,6401.741166193573,2163.353622883923,5952.252547432335,15650.822036658725,11543.640477843863,9130.933401659848,3524.5471590069646,10500.77173662693,5268.874852317863,7652.013302392066,8166.231200401516,3362.2497160605494,2568.4304520552278,2393.697836508949,3233.8225256366723,7540.882366313122,4725.990278602934,1859.8949045048291,86383.52128944463,85852.7014203483,6105.620988162954,16316.42901182506,5535.666041694105,8391.219267096852,9172.205158378209,6731.591738073918,6394.075497847085,14244.750506894998,21970.270941523853,11555.781426477899,9123.91421225651,33486.191948587075,5630.044119401316,5995.412803386727,579.2697518780432,17534.46860275825,9798.055873143649,4037.7272641937398,4512.267154007079,34973.7001740736,2897.0418981242615,2996.038014549287,11692.863841636412,7205.913537852781,142745.5280749927,5683.126910822702,6369.10877490909,1252.4910292997104,6148.3544627481815,1117.0963572468252,11058.57118858035,19841.03766548484,8414.57205428002,6432.404823648488,15273.448999813316,1441.295189328619,5188.568535102727,8661.867747051527,5908.916595017201,5383.091682891747,5605.777868029481,3495.7911952861314,2357.822951060472,6959.249633550951,31065.966558944674,7220.401719742904,21676.993863433458,20460.911264736966,6075.347363131559,7393.579262391639
2024-09-27,1253214.9898812512,0.25321498988125124,0.2411882493873021,138209.61449382245,9800.960667228768,8783.867221020191,9430.932070843412,11412.801842732364,7235.969318612012,15436.773094551601,5263.218419751379,4590.668660697502,82069.49029612562,1949.6015581570462,7488.739945017609,6712.016478368051,13013.546714035889,216.46025894842936,5753.7118724751335,4835.807146558574,46.58637199622859,4373.9134515659425,8283.79254344641,3165.4429050024833,6498.3957148385925,2182.5373539630245,6091.23846357003,15650.822036658725,11580.132848449332,9160.221579150082,3665.9883211163396,10757.468697076149,5351.76453127294,7619.388027733865,8235.622382347316,3385.556005733401,2575.8919999067907,2393.697836508949,3229.9939428730004,7572.989940776011,4758.038938881255,1859.8949045048291,87153.89909706182,86496.42224554361,6124.048722537954,16432.878596785995,5551.471431098401,8294.78864881072,9168.375070716465,6555.922792761418,6301.125577192789,14244.750506894998,22045.229559687912,11555.781426477899,9083.618069678385,33486.191948587075,5677.362234635691,6029.450950359384,579.2697518780432,17618.916112523875,9799.32277988193,4037.7272641937398,4541.0671418000475,34973.7001740736,2853.5890477824646,2996.038014549287,11692.863841636412,7172.232751719968,141658.47515751226,5683.126910822702,6451.172373541903,1245.5550780668002,6148.3544627481815,1117.0963572468252,10823.977911602811,19916.44782173484,8429.936846150138,6459.058590280568,15273.448999813316,1441.295189328619,5188.568535102727,8535.143137676527,5912.308623825794,5377.095184783837,5656.246419665224,3540.319637668944,2375.764082652269,6959.249633550951,31065.966558944674,7216.292833024154,21676.993863433458,20460.911264736966,6111.958080904997,7380.623711244178
2024-09-30,1259960.9978148409,0.25996099781484094,0.24782802694772021,141369.22922465747,9800.960667228768,8905.947299145191,9530.303408734037,11412.801842732364,7235.969318612012,15411.392692940273,5255.812047681066,4571.62805868227,81428.72688486158,1949.6015581570462,7492.586868845732,6712.016478368051,13105.888640610598,215.04085587225748,5778.5900463032585,4914.594618329814,46.58637199622859,4425.498969449243,8284.613496815553,3165.4429050024833,6518.661629755585,2191.9093784991574,6123.53348462716,15650.822036658725,11458.629186339957,9194.678824023129,3755.508096506965,10888.017113213844,5361.954503196768,7688.3835416498805,8251.04345626089,3366.0369703940455,2579.3896805708523,2393.697836508949,3252.0063635272973,7703.0449487105825,4770.9712966693405,1859.8949045048291,88156.44356117315,87498.93429998697,6084.643327030141,16666.192439559432,5527.2372086862915,8303.723966803884,8996.024778510655,6575.363710730168,6458.295529585366,14244.750506894998,22082.70886876995,11555.781426477899,9034.408719092447,33486.191948587075,5698.351004166941,6111.983665203134,579.2697518780432,17624.615819555125,9825.28631137607,4037.7272641937398,4576.9405625153795,34973.7001740736,2841.4051641154724,2996.038014549287,11692.863841636412,7181.168481700437,142411.82644535403,5683.126910822702,6450.41248584659,1248.8191008939486,6148.3544627481815,1117.0963572468252,10827.531881939725,20112.042914508278,8432.415560139396,6425.741024362599,15273.448999813316,1441.295189328619,5188.568535102727,8531.135386211683,5949.62361100841,5384.181480865379,5690.1826264828505,3543.41703451953,2393.842772227464,6959.249633550951,31065.966558944674,7128.292894059311,21676.993863433458,20460.911264736966,6114.671124117887,7470.383843080115
2024-10-01,1251128.5527131234,0.2511285527131233,0.23425140948005851,137251.43082377853,9800.960667228768,8871.177401684254,9490.870455853177,11412.801842732364,7235.969318612012,15004.372520821133,5225.383977612707,4571.62805868227,81428.72688486158,1949.6015581570462,7421.1350866191715,6712.016478368051,12954.18404695215,210.6567768927653,5688.972736732946,5024.706751355938,46.58637199622859,4369.673774136743,8310.682771717895,3165.4429050024833,6507.748482782929,2149.002502888806,6359.40586011544,15650.822036658725,11340.857946105582,9111.983358935238,3675.5373933819646,11066.23723650486,5350.617589134268,7595.852840966287,8067.7123557970235,3392.839842098147,2576.8245560591336,2393.697836508949,3192.754625214258,7610.3814202682,4776.593473793364,1859.8949045048291,88805.46336708135,88100.433430236,6027.391007694204,16824.6105914149,5510.378215156018,8239.312315192557,8701.115333701695,6430.094545691106,6373.665799360757,14244.750506894998,21685.001044062912,11555.781426477899,9000.240841895182,33486.191948587075,5901.552298112253,6151.802695964852,579.2697518780432,17716.5472160395,9776.842738378024,4037.7272641937398,4575.425029068114,34973.7001740736,2848.7152379680115,2996.038014549287,11692.863841636412,7193.541284434812,139236.5748279224,5508.560548226858,6506.64051319034,1243.4810500516635,6148.3544627481815,1117.0963572468252,10432.988211285428,19730.282660602028,8498.335604084708,6365.769691812552,15273.448999813316,1441.295189328619,5188.568535102727,8317.25586961012,6106.153991257434,5380.911217193504,5611.868982073671,3570.5212901957993,2401.157149058519,6959.249633550951,31065.966558944674,6958.113572770248,21676.993863433458,20460.911264736966,6155.349377291715,7518.501900331092
2024-10-02,1251623.2495752305,0.25162324957523063,0.23442692134386922,137597.1134714836,9800.960667228768,8877.35843195769,9604.175204388333,11412.801842732364,7235.969318612012,15007.192406075039,5164.689724166827,4571.62805868227,81428.72688486158,1949.6015581570462,7484.891312205109,6712.016478368051,12957.47870179834,211.6043629523356,5823.3695873188835,5106.340883741191,46.58637199622859,4385.219634427271,8344.755861317504,3165.4429050024833,6493.614083368866,2144.9018559161495,6416.50028150216,15650.822036658725,11697.905370421988,9160.590307787777,3717.3132722882146,11157.914894585914,5351.254338401846,7578.470272606912,8076.278807823391,3406.241041438967,2605.0383622114778,2393.697836508949,3192.754625214258,7616.070720805309,4821.574041725493,1859.8949045048291,88219.76394996709,87504.20897344888,6048.483659061391,16915.551234725448,5452.6910661081665,8253.459455695487,8586.214895392983,6439.962709753606,6397.845608931069,14244.750506894998,21711.030401973072,11555.781426477899,9015.467862158854,33486.191948587075,5876.176931901316,6134.451621746102,579.2697518780432,17687.685033422313,9801.538356053805,4037.7272641937398,4530.961833267333,34973.7001740736,2815.617230765863,2996.038014549287,11692.863841636412,7200.4154299426245,139386.3218792359,5483.415437142875,6518.798105963778,1251.913087405179,6148.3544627481815,1117.0963572468252,10597.381407391385,19795.08551704734,8475.381624549776,6352.442570077932,15273.448999813316,1441.295189328619,5188.568535102727,8444.48194382887,6125.744396100679,5330.216042022606,5563.140069720156,3598.012798679686,2387.218245249925,6959.249633550951,31065.966558944674,7020.775193863997,21676.993863433458,20460.911264736966,6133.65430893234,7440.772179261756
2024-10-03,1250228.3750844926,0.2502283750844927,0.23344561550043408,136923.93758342208,9800.960667228768,8768.414950512379,9734.307162396146,11412.801842732364,7235.969318612012,15295.773094551601,5164.689724166827,4571.62805868227,81428.72688486158,1949.6015581570462,7420.860794626984,6712.016478368051,12964.07717057886,210.7802662726481,5790.0451244282585,5148.108015546611,46.58637199622859,4334.340964688501,8283.99762157141,3165.4429050024833,6416.653718073456,2125.571869343884,6535.301169563684,15650.822036658725,11757.207555480582,9127.606604174496,3757.8950593975896,11179.919075494117,5252.532017845206,7487.809994286599,8031.730735008448,3379.4384062460963,2585.451753324759,2393.697836508949,3192.754625214258,7512.432735575817,4789.525381447173,1859.8949045048291,88167.00101051397,87504.20897344888,5980.220841678579,16928.718410018417,5426.348750434338,8364.785246100759,8536.425216819374,6405.715883581731,6306.975735884194,14244.750506894998,21496.559698848072,11555.781426477899,8902.379361182291,33486.191948587075,5901.171438737253,6097.745536541024,579.2697518780432,17666.305638891063,9791.724360692477,4037.7272641937398,4462.751101760985,34973.7001740736,2802.4198125529724,2996.038014549287,11692.863841636412,7203.852502696532,139386.3218792359,5591.103768746879,6489.924814948153,1244.620072878812,6148.3544627481815,1117.0963572468252,10952.825972210721,19694.932318805153,8475.381624549776,6292.470283853565,15273.448999813316,1441.295189328619,5188.568535102727,8474.534922344495,6125.744396100679,5278.974663238426,5567.491204974061,3563.5513652690415,2384.596403819261,6959.249633550951,31065.966558944674,6960.511338883529,21676.993863433458,20460.911264736966,6061.788525240934,7440.772179261756
2024-10-04,1257099.2478886028,0.2570992478886027,0.246076974645844,137609.21488139572,9800.960667228768,8800.093417309254,9760.595248333646,11412.801842732364,7235.969318612012,16052.471947090664,5164.689724166827,4571.62805868227,81428.72688486158,1949.6015581570462,7643.490189158234,6712.016478368051,13247.700110642334,214.07747696600748,5776.738117592321,5182.664000043681,46.58637199622859,4428.325515164575,8407.15536693274,3165.4429050024833,6476.336518366425,2246.238831013806,6657.56178968087,15650.822036658725,12040.856237121207,9183.158972338559,3857.5600984600896,11142.51293230564,5242.978001731925,7474.706326073709,8161.946646873684,3329.62039019385,2627.656099027884,2393.697836508949,3192.754625214258,7642.081722392222,4813.140776039458,1859.8949045048291,88879.32500038213,88137.38045172037,6085.223038944204,16809.21527072855,5450.056392035901,8486.908994880057,8662.81518759879,6473.417909948918,6337.135831099039,14244.750506894998,22254.95087316448,11555.781426477899,8873.224728613932,33486.191948587075,5894.588797135691,6043.243369792977,579.2697518780432,17763.580785375438,9801.538356053805,4037.7272641937398,4487.509532241942,34973.7001740736,2812.368665092035,2996.038014549287,11692.863841636412,7431.378808848874,139386.3218792359,5614.6094373870155,6398.741343268465,1266.5500884427768,6148.3544627481815,1117.0963572468252,11136.768721234159,20166.243964312966,8475.381624549776,6345.779247629201,15273.448999813316,1441.295189328619,5188.568535102727,8473.532786114027,6179.441149818654,5334.5765385436025,5684.962350603945,3548.4506954082017,2401.570967417894,6959.249633550951,31065.966558944674,6996.121324235091,21676.993863433458,20460.911264736966,6015.6853453092945,7487.965813294959
2024-10-07,1247683.8666498302,0.24768386664983022,0.23365717488542814,134510.25637004318,9800.960667228768,8855.724520824879,9617.582919232083,11412.801842732364,7235.969318612012,16059.052635567226,5164.689724166827,4571.62805868227,81428.72688486158,1949.6015581570462,7583.4253698222965,6712.016478368051,13198.230567185303,213.37212418280436,5727.445392982945,5132.750193128398,46.58637199622859,4425.498969449243,8430.96557811438,3165.4429050024833,6377.3896113229675,2225.151260823376,6667.9428474201295,15650.822036658725,11908.9845940548,9141.494696215512,3896.9492586163396,11170.38159990818,5218.138432640128,7441.546291894021,7925.500357811184,3218.3305037192404,2652.838594145072,2393.697836508949,3192.754625214258,7596.5623132125365,4804.143942238188,1859.8949045048291,86679.0326419837,85984.6249738151,6078.96449402233,16809.21527072855,5438.203456244886,8528.608335700366,8582.384807731236,6392.096498816106,6197.7758152298975,14244.750506894998,22224.57257726603,11555.781426477899,8781.490353613932,33486.191948587075,5898.500540299753,6060.59374210743,579.2697518780432,17535.535375219188,9709.401606786227,4037.7272641937398,4425.8671906281725,34973.7001740736,2803.8409398723084,2996.038014549287,11692.863841636412,7414.881189219968,139386.3218792359,5657.023873727348,6354.361197406863,1236.324090517972,6148.3544627481815,1117.0963572468252,11385.579916607696,20061.377631305153,8475.381624549776,6483.492679941212,15273.448999813316,1441.295189328619,5188.568535102727,8375.359934551527,6186.361277687307,5307.866051177879,5644.935708758241,3493.467991245604,2372.8657519637923,6959.249633550951,31065.966558944674,6946.814134293685,21676.993863433458,20460.911264736966,5969.583325045622,7317.699822084021
2024-10-08,1253829.684837912,0.253829684837912,0.24795408337088287,136984.57515666427,9800.960667228768,8953.850741528004,9711.698123089505,11412.801842732364,7235.969318612012,16231.072807686367,5164.689724166827,4571.62805868227,81428.72688486158,1949.6015581570462,7454.4756627910465,6712.016478368051,13188.336135117432,215.87163590155436,5776.044514076697,5040.602865705302,46.58637199622859,4470.725112332543,8219.749849354614,3165.4429050024833,6438.641617853729,2188.541153401501,6441.874907661828,15650.822036658725,12199.266271300894,9179.68660600555,3935.7412508038396,10996.562553887672,5144.765080589346,7368.86510317354,7935.781958763332,3231.148939388186,2580.5551468794465,2393.697836508949,3192.754625214258,7657.932186259411,4848.00052487979,1859.8949045048291,87370.24173317022,86723.30612615884,6101.564835819204,16809.21527072855,5534.876170478284,8584.457197394702,8942.405012275303,6500.064028112981,6322.055783491616,14244.750506894998,22205.718390254322,11555.781426477899,8896.622189551432,33486.191948587075,5922.446463151316,6165.817619060555,579.2697518780432,17740.775365453563,9742.64632724521,4037.7272641937398,4481.445376663329,34973.7001740736,2800.5917333293396,2996.038014549287,11692.863841636412,7404.570520274656,139386.3218792359,5636.77359143975,6354.361197406863,1270.0521102323275,6148.3544627481815,1117.0963572468252,11844.990675579862,20579.815131305153,8475.381624549776,6463.653401271331,15273.448999813316,1441.295189328619,5188.568535102727,8345.304575664808,6109.744158851859,5314.407448272606,5698.014737841493,3508.956226719237,2369.139326792894,6959.249633550951,31065.966558944674,6979.000779801499,21676.993863433458,20460.911264736966,5992.63462509445,7374.14629425199
