ticker,weight,initial_capital,final_asset,return_pct,n_buy,n_sell,sharpe,max_dd_pct
TOTAL,0.9999999999999998,999999.9999999999,1934929.2386830342,93.49292386830341,546,493,3.1493207583420397,-8.031978811161089
ADP,0.004750329430125182,4750.329430125183,6713.054319719463,41.31765845853259,7,7,1.6321127885248916,-8.538755010657528
ADSK,0.0027051069545491768,2705.106954549177,4816.0185563588675,78.03431203560258,7,6,1.8353095815001084,-12.317618514246576
AEP,0.0020459421957403183,2045.9421957403183,4259.535124586651,108.19430448499796,10,9,2.389243804271928,-7.459463786655885
ALNY,0.001251421139235366,1251.4211392353661,3316.1001399372703,164.98674474713195,7,7,1.3125710336970484,-21.721320744176897
APP,0.0006950154229461222,695.0154229461223,695.0154229461223,0.0,0,0,0.0,0.0
AXON,0.0010014265466739818,1001.4265466739819,4242.709019134918,323.6665218458751,7,6,1.7416112796976,-37.08076301483927
BKR,0.0017361844351561208,1736.1844351561208,4227.841368360393,143.51337811528174,9,9,1.9284600016819808,-11.110310771311982
CCEP,0.0015047243465100447,1504.7243465100446,2983.158508293335,98.25282386187679,10,10,2.1069652064948934,-8.85271152548157
CDNS,0.0038457689486954215,3845.7689486954214,7020.554103065539,82.55267533550297,9,8,0.9994837873599371,-23.69875406859897
CEG,0.0019225650956229314,1922.5650956229315,1922.5650956229315,0.0,0,0,0.0,0.0
CPRT,0.0024609357655993175,2460.9357655993176,4124.972132151288,67.61803334378065,8,8,1.5319387904376414,-9.648774697446505
CRWD,0.003171498200298935,3171.498200298935,3171.498200298935,0.0,0,0,0.0,0.0
CSX,0.0034684088291301813,3468.4088291301814,5359.523605335905,54.523986916501514,8,8,1.2273591355810252,-9.554169917415123
CTAS,0.0007827847701027388,782.7847701027388,1330.6085677779538,69.9839622075573,6,5,1.6967018471606297,-17.17745770653766
DASH,0.002045288997586245,2045.2889975862452,2045.2889975862452,0.0,0,0,0.0,0.0
DDOG,0.002057210889059789,2057.210889059789,2057.210889059789,0.0,0,0,0.0,0.0
DXCM,0.002468492038643698,2468.492038643698,3347.6415137795007,35.61483939882777,6,6,0.6849854026492403,-19.676408885174336
EA,0.0018914185388979794,1891.4185388979793,4059.487393014259,114.6266048221928,9,9,1.8462977947272634,-8.7166464609854
EXC,0.0017005226183445478,1700.5226183445477,2652.8825654018556,56.003956476887474,7,7,1.469042797867866,-7.596656205005892
FANG,0.0013545030314007075,1354.5030314007074,1354.5030314007074,0.0,0,0,0.0,0.0
FAST,0.0009139656882028169,913.9656882028169,1559.2147113403807,70.59882350795401,4,4,1.4262664772627975,-10.793845647291123
FER,0.0012678925073774017,1267.8925073774017,1267.8925073774017,0.0,0,0,0.0,0.0
FTNT,0.0023431020517553484,2343.1020517553484,2343.1020517553484,0.0,0,0,0.0,0.0
GEHC,0.0018232738606533177,1823.2738606533178,1823.2738606533178,0.0,0,0,0.0,0.0
IDXX,0.002391942427138087,2391.9424271380867,3803.06722615542,58.9949316090236,8,8,0.9530885293785868,-10.072937089433754
KDP,0.002278520095019001,2278.520095019001,2278.520095019001,0.0,0,0,0.0,0.0
KHC,0.0020739698618884076,2073.9698618884076,2073.9698618884076,0.0,0,0,0.0,0.0
LITE,0.00018297072168724248,182.97072168724247,182.97072168724247,0.0,0,0,0.0,0.0
MAR,0.0033972318860110095,3397.2318860110095,7266.976233441155,113.908749160304,9,8,1.790207019052021,-12.511782301482954
MELI,0.004149140264886793,4149.140264886793,3711.7259948672618,-10.54228688582226,1,0,-0.7389484168360045,-16.258246463844916
MNST,0.0031429731605552807,3142.9731605552806,5192.950992435469,65.22415964627616,6,6,1.3042540410261299,-14.394940442645288
MSTR,6.078458583150487e-05,60.78458583150487,146.3756076973496,140.81040562339834,29,2,1.0459942781492637,-43.90223882299578
ODFL,0.0011383182779046445,1138.3182779046444,2192.5521966346305,92.61328217188638,8,7,1.6188583435273145,-15.282276463078793
ORLY,0.00019655028847692836,196.55028847692836,334.66752857855187,70.27068806252916,5,5,1.7471516275674368,-10.772183911743538
PANW,0.0024170872836052444,2417.0872836052445,2417.0872836052445,0.0,0,0,0.0,0.0
PAYX,0.0020648157158187222,2064.8157158187223,2392.200457603622,15.855397616202671,7,6,0.48720894922492053,-22.501311333762754
PCAR,0.0024827814721240906,2482.7814721240907,5024.0407950393765,102.35533620045771,6,6,1.7886641358454107,-9.067469815084417
PDD,0.010039131861074514,10039.131861074513,10039.131861074513,0.0,0,0,0.0,0.0
PYPL,0.0034365944411418946,3436.5944411418945,3436.5944411418945,0.0,0,0,0.0,0.0
REGN,0.0049592322665467795,4959.232266546779,9484.345660975634,91.24624843554241,6,6,1.6536785180189888,-14.74843810070804
RKLB,0.00013907098317246744,139.07098317246744,139.07098317246744,0.0,0,0,0.0,0.0
ROP,0.0029936236793556333,2993.623679355633,2631.923193776724,-12.082363193250922,8,7,-0.25434872626195043,-29.601713272263474
ROST,0.002370998379585384,2370.998379585384,3991.2932189064527,68.3380829473367,7,7,1.3977435119002604,-15.079659160307013
SHOP,0.005155590189904364,5155.590189904364,5155.590189904364,0.0,0,0,0.0,0.0
SNPS,0.004054452266903869,4054.452266903869,7846.564755825988,93.52958770477566,10,10,1.3529016169577135,-16.42259239570881
STX,0.0008846531235577749,884.653123557775,6754.910498583707,663.5660032960429,7,7,3.030765018236672,-13.794016327506819
TRI,0.003267342215809032,3267.342215809032,4859.499013694922,48.72941653256402,6,6,1.3369789921546384,-12.436856231360306
TTWO,0.001430300129888386,1430.300129888386,2034.8861317224923,42.26986974274312,8,8,0.8404005631528146,-25.339539785855948
VRTX,0.005480820208482048,5480.820208482049,10136.066984934683,84.93704590506788,8,8,1.5481485806850415,-12.454627883421876
WBD,0.001449727543222146,1449.7275432221459,1957.9204951245354,35.0543765467052,2,1,0.5293717704670741,-38.34074108974734
WDAY,0.003780793124053942,3780.7931240539424,3780.7931240539424,0.0,0,0,0.0,0.0
WDC,0.0006631717605052805,663.1717605052805,6618.543415222832,898.0134573553108,7,6,2.51483531276322,-20.249184911675123
XEL,0.0016463357716087145,1646.3357716087146,2808.2352231156933,70.57487734544152,6,6,1.7078451079819554,-8.462557975394036
AAPL,0.15115231251801808,151152.3125180181,247355.08697960275,63.64624719196197,7,7,1.32560335491469,-12.594685627460523
ADBE,0.014095925156930245,14095.925156930245,16074.530981924147,14.036721981466549,9,9,0.4271433765070009,-20.681826398472623
ADI,0.004939483077291779,4939.4830772917785,8302.390638700603,68.08217598454938,7,7,1.1323954792763125,-15.6962439318033
AMAT,0.006843465972712461,6843.465972712461,26317.84927604218,284.5690090515771,7,7,2.3894383279840654,-11.930139067765989
AMD,0.01224102689277156,12241.02689277156,49639.5695486645,305.51801726681214,9,8,1.7019770193576036,-25.8233588762805
