Date,portfolio_equity,portfolio_cum_return,benchmark_cum_return,NVDA_asset,AVGO_asset,AMD_asset,QCOM_asset,TXN_asset,INTC_asset,MU_asset,AMAT_asset,ADI_asset,LRCX_asset,KLAC_asset,MRVL_asset,NXPI_asset,MPWR_asset,ASML_asset,ARM_asset,SWKS_asset,QRVO_asset,TER_asset,ENTG_asset,COHR_asset,CRUS_asset,LSCC_asset,RMBS_asset,ALGM_asset,MTSI_asset,TSM_asset
2024-07-12,143091340.30988485,0.4309134030988484,0.43552882529900416,12681468.368155656,2128530.3680881,14771254.015087504,9442014.12437696,7174714.530061926,9357972.304900784,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,516715.9277359322,2967793.943886242,2399719.4541415954,1736650.759682766,19572844.339368768,3214911.0086999326,666075.8851619714,461954.7881574388,1123405.8760142215,1019926.5036569987,449899.9261385581,315846.3552873627,408467.1743353588,326273.6591457327,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-15,142702329.4334429,0.427023294334429,0.43615522212995317,12602967.543570695,2128530.3680881,14771254.015087504,9442014.12437696,7174714.530061926,9349831.284240384,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,516956.8652283028,2968197.2355732536,2399719.4541415954,1767573.179665676,19182755.585462518,3214911.0086999326,687124.5489192955,461954.7881574388,1146113.7536082156,1025221.824167863,455867.451391854,322418.43417530216,408467.1743353588,320835.266689678,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-16,142748870.60025197,0.42748870600251965,0.4426974946311444,12398871.998374162,2128530.3680881,14771254.015087504,9442014.12437696,7174714.530061926,9317273.451102871,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,522414.4892441109,3048853.0987934684,2399719.4541415954,1805252.4127589378,19264992.33997912,3214911.0086999326,715584.8473964684,461954.7881574388,1171336.8627085574,1034258.773096696,461834.9766451499,328967.46573047794,408467.1743353588,322763.4236720999,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-17,138788979.15406984,0.38788979154069847,0.3444335399152294,11577579.766776264,2128530.3680881,14771254.015087504,9442014.12437696,7174714.530061926,9349831.284240384,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,470953.35004580766,2739537.9623112297,2399719.4541415954,1658959.2105494651,16809959.038343377,3214911.0086999326,691156.4383693687,461954.7881574388,1140077.4652400974,944805.5832468425,435095.8756319663,319974.07980518497,408467.1743353588,294582.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-18,139103361.77562898,0.39103361775628986,0.35132135626019356,11881762.213637527,2128530.3680881,14771254.015087504,9442014.12437696,7174714.530061926,9461074.54019894,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,474151.92247164994,2750829.2017292595,2399719.4541415954,1711896.5776148948,16667306.186170524,3214911.0086999326,696077.6907878869,461954.7881574388,1140077.4652400974,920589.0050302898,427693.8503786704,320112.43417530216,408467.1743353588,295324.22744407255,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-19,137535499.5693416,0.3753549956934159,0.3092487534569557,11571694.154555496,2128530.3680881,14771254.015087504,9442014.12437696,7174714.530061926,8948272.523730893,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,459387.6034637764,2682272.089119396,2399719.4541415954,1641611.0571070823,16148273.318738885,3214911.0086999326,677519.2140499108,461954.7881574388,1140077.4652400974,898984.6401773845,413291.45812097995,311026.78854541935,408467.1743353588,286622.7957424124,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-22,139359675.54717058,0.3935967554717057,0.3616146061030787,12122164.990088642,2128530.3680881,14771254.015087504,9442014.12437696,7174714.530061926,9054089.12697186,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,487675.32702792436,2783091.9181446647,2399719.4541415954,1740161.3696681175,16975877.1048717,3214911.0086999326,702125.5249629967,461954.7881574388,1140077.4652400974,942758.1316934978,423218.2173830649,319143.91839771427,408467.1743353588,312825.99197043973,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-23,138925869.6029796,0.3892586960297959,0.34174650262780815,12028948.260314165,2128530.3680881,14771254.015087504,9442014.12437696,7174714.530061926,8940133.586238522,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,486560.92693484575,2758088.4520954704,2399719.4541415954,1717862.3044825706,16823487.48725695,3214911.0086999326,696729.8837886803,461954.7881574388,1140077.4652400974,927790.4237924968,419718.03388086765,317575.8552873627,408467.1743353588,312430.4629177053,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-24,137563570.71438363,0.3756357071438363,0.269102433177258,11693367.070916772,2128530.3680881,14771254.015087504,9442014.12437696,7174714.530061926,8600978.207229275,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,455303.4772125557,2595164.177452526,2399719.4541415954,1599102.5695582542,16559280.67234716,3214911.0086999326,673902.445273971,461954.7881574388,1140077.4652400974,880628.0899988567,402676.1668764731,299681.27276783145,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-25,137442386.53448316,0.37442386534483174,0.24417351422822597,11693367.070916772,2128530.3680881,14771254.015087504,9442014.12437696,7174714.530061926,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,459544.2291733101,2580645.6767201046,2399719.4541415954,1603201.5036402855,16559280.67234716,3214911.0086999326,668151.0003276817,461954.7881574388,1140077.4652400974,878086.4166932876,387068.7998720786,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-26,137595161.13278028,0.37595161132780275,0.268476036346309,11693367.070916772,2128530.3680881,14736515.38233604,9442014.12437696,7174714.530061926,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,474350.6107040718,2650413.592209301,2399719.4541415954,1667887.14798843,16559280.67234716,3214911.0086999326,688903.3724971764,461954.7881574388,1140077.4652400974,878086.4166932876,404569.7173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-29,137534434.93150705,0.37534434931507055,0.26462080113253905,11693367.070916772,2128530.3680881,14711250.484081645,9442014.12437696,7174714.530061926,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2600406.350838146,2399719.4541415954,1679006.1720973167,16559280.67234716,3214911.0086999326,696196.3245922081,461954.7881574388,1140077.4652400974,878086.4166932876,397167.692129769,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-30,137215008.7615394,0.37215008761539403,0.21553597649088152,11693367.070916772,2128530.3680881,14573349.661083598,9442014.12437696,7174714.530061926,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2532655.51232954,2399719.4541415954,1586867.7886744651,16559280.67234716,3214911.0086999326,697856.4655452721,461954.7881574388,1140077.4652400974,878086.4166932876,373871.4261385581,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-07-31,138186097.74008554,0.38186097740085545,0.3008024093642261,11693367.070916772,2128530.3680881,15209167.674328227,9442014.12437696,7174714.530061926,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2701226.798408947,2399719.4541415954,1751706.2570582542,16559280.67234716,3214911.0086999326,673724.5433879845,461954.7881574388,1140077.4652400974,878086.4166932876,399864.55913416354,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-01,138030824.9583277,0.380308249583277,0.2079397163748944,11693367.070916772,2128530.3680881,15263907.484081645,9442014.12437696,7174714.530061926,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2543140.786919079,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1140077.4652400974,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-02,137875262.79603803,0.37875262796038034,0.1453427559470073,11693367.070916772,2128530.3680881,15263907.484081645,9442014.12437696,7172801.861432224,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2389491.2932591056,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1140077.4652400974,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-05,137571637.02268064,0.3757163702268065,0.12339180108326242,11693367.070916772,2128530.3680881,15263907.484081645,9442014.12437696,6932894.164349704,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2325773.216984234,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1140077.4652400974,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-06,137814210.24263608,0.3781421024263609,0.13535281276572708,11693367.070916772,2128530.3680881,15263907.484081645,9442014.12437696,7153286.960065036,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2347953.641224346,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1140077.4652400974,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-07,137620534.78747022,0.3762053478747023,0.10023016836857424,11693367.070916772,2128530.3680881,15263907.484081645,9442014.12437696,7043090.255292087,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2264474.890831432,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1140077.4652400974,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-08,138175743.6166557,0.381757436166557,0.17573022383521875,11693367.070916772,2128530.3680881,15263907.484081645,9442014.12437696,7396256.444012791,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2466517.531296215,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1140077.4652400974,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-09,138109839.71158826,0.38109839711588256,0.17061976753528807,11693367.070916772,2128530.3680881,15263907.484081645,9442014.12437696,7354549.112347751,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2442320.9578938102,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1140077.4652400974,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-12,138102083.9373573,0.381020839373573,0.17916296585609315,11693367.070916772,2128530.3680881,15263907.484081645,9442014.12437696,7348809.796551852,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2440304.4994587516,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1140077.4652400974,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-13,138475146.58852258,0.3847514658852258,0.2285013349619731,11693367.070916772,2128530.3680881,15263907.484081645,9442014.12437696,7547393.19224277,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2583065.5814785575,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1171795.6386946656,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-14,138340643.77952272,0.3834064377952271,0.22627417320109044,11648973.790942943,2128530.3680881,15263907.484081645,9442014.12437696,7484642.521100191,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2572580.152252636,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1154922.2100371341,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-15,139424596.41276386,0.39424596412763857,0.28593795552133416,12120532.10084132,2128530.3680881,15263907.484081645,9529423.659496449,7726462.300397066,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2795996.9428562736,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1214670.428359888,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-16,139489352.75893238,0.3948935275893237,0.28515996604518934,12290214.325076852,2128530.3680881,15263907.484081645,9465652.591930531,7672894.534527927,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2795593.651169262,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1227486.6754149417,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-19,140220666.89358357,0.4022066689358357,0.30910201566028483,12824911.644450938,2128530.3680881,15263907.484081645,9580000.562160634,7677869.63126865,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2864957.965698681,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1235416.1091917972,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-20,139840423.9338404,0.39840423933840396,0.2916351202655214,12553616.702434337,2128530.3680881,15263907.484081645,9461806.29984679,7749802.5938540995,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1214670.428359888,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-21,140336737.89798224,0.40336737897982244,0.309440155860057,12676931.899806773,2128530.3680881,15263907.484081645,9577801.680568837,7972874.759991794,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1248601.648269556,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-22,139365357.76522315,0.3936535776522314,0.2644417785931765,12207345.788699899,2128530.3680881,15263907.484081645,9290833.62722411,7796866.824872166,8511441.390385047,6291113.359476006,7982624.897766235,4889724.3618538845,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1209783.6150816898,878086.4166932876,397397.2173830649,298113.2096574799,408467.1743353588,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-23,140505918.89791396,0.40505918897913973,0.29967632724883253,12762758.734370982,2128530.3680881,15263907.484081645,9538220.93656554,8030651.562054782,8511441.390385047,6291113.359476006,7982624.897766235,4944713.802306875,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1253488.3198393802,878086.4166932876,397397.2173830649,298113.2096574799,413749.169620393,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-26,139841887.36364654,0.39841887363646533,0.2670393652965233,12475680.170833383,2128530.3680881,15263907.484081645,9317771.677425526,7968282.079693941,8511441.390385047,6291113.359476006,7982624.897766235,4884528.119674428,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1226380.3581389408,878086.4166932876,397397.2173830649,298113.2096574799,406908.5847243053,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-27,140487755.46085837,0.40487755460858366,0.2810287326927685,12657202.372905528,2128530.3680881,15263907.484081645,9561858.038326405,8061644.4811832,8486072.23619689,6291113.359476006,7982624.897766235,5019404.036605581,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1244636.6479643802,878086.4166932876,397397.2173830649,298113.2096574799,406042.66490542714,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-28,139670005.50018793,0.3967000550018793,0.25764596162776265,12391826.288959302,2128530.3680881,15263907.484081645,9447513.569500111,7948769.63364902,8291574.043302907,6291113.359476006,7982624.897766235,4918301.583770498,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1220018.3606871585,878086.4166932876,397397.2173830649,298113.2096574799,401107.03754794423,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-29,139084649.93479827,0.39084649934798277,0.2501118435728966,11600633.0574911,2128530.3680881,15149369.837383647,9317771.677425526,8076949.118695407,8511441.390385047,6291113.359476006,7982624.897766235,4998837.362838491,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1235231.8883055667,878086.4166932876,397397.2173830649,298113.2096574799,407428.1035841686,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-08-30,140939476.65797907,0.4093947665797908,0.2823187873170967,11776234.89369563,2128530.3680881,15469035.831188578,9637174.109600209,8201302.597821382,9319034.062338248,6291113.359476006,7982624.897766235,5084352.717879995,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1260772.271972559,878086.4166932876,391867.48670069186,298113.2096574799,410112.4054754955,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-03,136135104.15844634,0.3613510415844634,0.18293627550100222,10654556.63170985,2128530.3680881,14259092.219616313,8974179.797039174,7722636.294476657,8498757.216526404,6291113.359476006,7982624.897766235,4753770.236816152,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1148375.7791365604,878086.4166932876,361353.5982348105,298113.2096574799,372792.1035841686,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-04,136382488.9568835,0.36382488956883496,0.18588183347238418,10477969.450008191,2128530.3680881,14668306.636974711,9089077.487667225,7805666.699872166,8215465.774267569,6291113.359476006,7982624.897766235,4820929.300887807,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1168845.1286391239,878086.4166932876,371508.15971247165,298113.2096574799,375130.03754794423,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-05,136116262.12328246,0.3611626212328247,0.1788149945880575,10576623.11570338,2128530.3680881,14519407.219616313,9045975.206783436,7711922.495770602,8202780.793938058,6291113.359476006,7982624.897766235,4761377.004791005,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1163861.4576872806,878086.4166932876,373317.88278070895,298113.2096574799,371406.66490542714,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-06,134276876.44166285,0.3427687644166284,0.1255717494422386,10144523.859607494,2128530.3680881,13989406.260937113,8741501.009746693,7555046.4317447245,7987140.967161553,6291113.359476006,7982624.897766235,4643575.281890616,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1120945.9977187137,878086.4166932876,344563.43664423435,298113.2096574799,360582.91490542714,306942.6387599905,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-09,135545048.1832438,0.3554504818324382,0.14982196056746377,10503619.342777051,2128530.3680881,14385083.789867777,8884067.668621205,7697382.691144138,8063249.2361968905,6291113.359476006,7982624.897766235,4750509.658279166,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1146325.9675063114,878086.4166932876,355924.4673830649,298113.2096574799,367943.0847243053,308294.6341976126,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-10,136177282.35522178,0.36177282355221774,0.16346590549114914,10664422.149059093,2128530.3680881,14873434.984081645,8934351.32871642,7644962.788434177,8025195.101679221,6291113.359476006,7982624.897766235,4753987.1546780905,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1157124.1456068973,878086.4166932876,356226.0751101157,298113.2096574799,370194.4101904613,314736.57511939603,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-11,138674679.93819526,0.38674679938195267,0.22051231760030654,11533550.404331004,2128530.3680881,15604399.948955912,9204015.444439076,7744829.338605075,8304258.217161553,6291113.359476006,7982624.897766235,4892001.740264637,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1213790.7027739505,878086.4166932876,378897.85584894626,298113.2096574799,388031.9620817882,328256.6811870535,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-12,138445777.7193082,0.38445777719308194,0.21759661694735377,11754550.507671153,2128530.3680881,15699154.990276713,9116707.065120839,7498800.523114352,8185868.293302907,6291113.359476006,7982624.897766235,4815061.621642812,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1208715.03495805,878086.4166932876,381914.048178353,298113.2096574799,376169.10829913436,326188.8841976126,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-13,139138467.92701083,0.39138467927010834,0.2379917142300223,11750603.094493663,2128530.3680881,15859508.331188578,9268667.115062855,7649936.657513767,8312714.87071456,6291113.359476006,7982624.897766235,4899609.189300284,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1208715.03495805,878086.4166932876,392018.32891718356,298113.2096574799,387858.7781180126,326188.8841976126,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-16,139283965.12393695,0.3928396512393695,0.2205794358811659,11521710.426494395,2128530.3680881,15835559.796062846,9206778.052044056,7594073.779156833,8841243.62071456,6291113.359476006,7982624.897766235,4853096.823638661,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1208715.03495805,878086.4166932876,378294.6020418784,298113.2096574799,435656.4620817882,326188.8841976126,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-17,139565651.04251796,0.3956565104251797,0.22099209800579822,11404304.286510265,2128530.3680881,15704361.608044047,9322268.355266713,7705800.763531833,9078024.274902714,6291113.359476006,7982624.897766235,4898087.358962759,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1208715.03495805,878086.4166932876,391716.6828371665,298113.2096574799,443536.1507605297,326188.8841976126,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-18,138702927.75902683,0.3870292775902682,0.20786519445003426,11185277.13586024,2128530.3680881,15440921.36631431,9300164.868374012,7679781.713483006,8782048.658785239,6291113.359476006,7982624.897766235,4839186.83804296,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1709421.4230153167,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1208715.03495805,878086.4166932876,407099.32891718356,298113.2096574799,450896.28754794423,326188.8841976126,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-19,141066700.93803045,0.4106670093803044,0.25940827164236846,11629251.049129285,2128530.3680881,16320787.337383647,9610720.12847533,7943412.734295993,8938492.717161553,6291113.359476006,7982624.897766235,5074137.487075551,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1739273.400396917,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1208715.03495805,878086.4166932876,432636.45976892917,298113.2096574799,469859.4856566173,326188.8841976126,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-20,140464692.04449102,0.40464692044491013,0.24285615108094416,11444755.470897473,2128530.3680881,16238526.907635111,9334426.104641102,7778882.203107028,9234469.1397499,6291113.359476006,7982624.897766235,4929167.908691152,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1701481.2583681084,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1208715.03495805,878086.4166932876,437462.3751665732,298113.2096574799,457390.53754794423,326188.8841976126,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-23,140724047.9293768,0.40724047929376805,0.2492567833764161,11470407.625362193,2128530.3680881,16321828.025402445,9170860.651775502,7799927.997906833,9538901.409420386,6291113.359476006,7982624.897766235,4912432.201873525,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1705241.4225526787,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1208715.03495805,878086.4166932876,443343.9943148276,298113.2096574799,452974.4620817882,326188.8841976126,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-24,141614356.55906126,0.4161435655906125,0.265654762497169,11925233.155376231,2128530.3680881,16485306.608044047,9225565.709530018,7841633.488080173,9644607.159420386,6291113.359476006,7982624.897766235,4941122.228225454,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1739044.3986268975,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1208715.03495805,878086.4166932876,451085.57891718356,298113.2096574799,452628.09415423695,326188.8841976126,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-25,142638178.50049993,0.42638178500499935,0.27578149103564353,12185698.343707835,2128530.3680881,16870572.490276713,9298507.829021595,7846225.554547458,9953268.562338248,6291113.359476006,7982624.897766235,4926125.610137685,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1746182.8999086358,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1208715.03495805,878086.4166932876,455861.21357599704,298113.2096574799,447605.85829913436,326188.8841976126,245529.43177927606,282136.8844123465,32004508.041773427
2024-09-26,143755672.95413986,0.4375567295413987,0.320021662334119,12237988.75203303,2128530.3680881,17440141.837383647,9541093.838390492,8006928.238324313,10113940.947491065,6291113.359476006,7982624.897766235,5052620.733504995,659264.0207398753,477886.5981057705,2823016.9285324025,2399719.4541415954,1802775.862860296,16559280.67234716,3214911.0086999326,666550.1391606221,461954.7881574388,1208715.03495805,878086.4166932876,464608.18283716653,298113.2096574799,470985.16490542714,326188.8841976126,245529.43177927606,282136.8844123465,31720967.29949623
