Date,portfolio_equity,portfolio_cum_return,benchmark_cum_return,AXP_asset,AMGN_asset,AMZN_asset,AAPL_asset,BA_asset,CAT_asset,CSCO_asset,CVX_asset,GS_asset,HD_asset,HON_asset,IBM_asset,JNJ_asset,KO_asset,JPM_asset,MCD_asset,MMM_asset,MRK_asset,MSFT_asset,NVDA_asset,NKE_asset,PG_asset,TRV_asset,UNH_asset,CRM_asset,VZ_asset,V_asset,WMT_asset,DIS_asset,SHW_asset
2024-01-17,100934379.61748333,0.009343796174833274,-0.011888286440774554,3094931.480017046,4752154.735256008,2798976.3249521633,3259855.2242639293,4532135.367291392,4990462.554284389,832899.3555280742,2375602.7140867845,6393479.980350376,5936343.236695757,3288132.8117854777,2668143.1561581884,2571454.60841844,969627.4503437378,2773311.726289741,4898071.651844405,1503035.1053281315,1785301.0875953406,6818429.716805944,926270.2270614726,1788739.6366542468,2441422.8939280724,3308979.635397641,8849112.838313365,4511510.641642867,574595.0244525137,4487903.622042732,898464.578893247,1555700.278287086,5349331.953514785
2024-01-18,101191940.32969876,0.011919403296987596,-0.00653398998451582,3074241.992605547,4758562.4882467305,2831999.9110880275,3259855.2242639293,4532135.367291392,4990462.554284389,840350.8227102337,2375602.7140867845,6393479.980350376,5936343.236695757,3288132.8117854777,2680352.6227109227,2571454.60841844,969627.4503437378,2778788.89276313,4898071.651844405,1503035.1053281315,1791497.2735694617,6895460.26197196,943687.2775909527,1790868.6869777332,2427347.788337252,3323221.2395236176,8849112.838313365,4511510.641642867,575629.7874072256,4487903.622042732,910568.6350455907,1555700.278287086,5446934.564171523
2024-01-19,101783314.9499342,0.017833149499342005,0.003944360723144857,3132034.343954424,4810444.700313381,2865946.0035257717,3259855.2242639293,4532135.367291392,4990462.554284389,848961.3160459576,2375602.7140867845,6393479.980350376,5936343.236695757,3288132.8117854777,2754896.046172837,2571454.60841844,969627.4503437378,2826754.0874500195,4898071.651844405,1503035.1053281315,1796786.676462528,6979492.247109899,983081.900065623,1805771.8961223257,2418008.5842356896,3546386.4509799164,8849112.838313365,4511510.641642867,581394.7554019155,4487903.622042732,905771.6406608251,1555700.278287086,5405156.216454238
2024-01-22,101922604.38064022,0.01922604380640225,0.007603585688318537,3163495.009420733,4847168.58779507,2855614.6085672756,3259855.2242639293,4532135.367291392,4990462.554284389,853928.8489934979,2375602.7140867845,6393479.980350376,5936343.236695757,3288132.8117854777,2776584.1366879735,2571454.60841844,969627.4503437378,2823434.415483467,4898071.651844405,1503035.1053281315,1804947.4765723913,6941677.390847693,985775.4361221415,1784126.5988734853,2422759.867194674,3583077.991308896,8849112.838313365,4511510.641642867,585090.2627719106,4487903.622042732,905827.4912315038,1555700.278287086,5466668.1737906635
2024-01-23,102084833.8943655,0.02084833894365512,0.005048653295425698,3171360.1757873097,4843262.174526027,2878491.4699106594,3259855.2242639293,4532135.367291392,4990462.554284389,857074.968851286,2375602.7140867845,6393479.980350376,5936343.236695757,3288132.8117854777,2794417.106353501,2571454.60841844,969627.4503437378,2804845.9529590528,4898071.651844405,1503035.1053281315,1811143.6625465127,6983519.368630895,989394.3502761943,1807900.8033259998,2523036.707099459,3534825.6789920004,8849112.838313365,4511510.641642867,624261.9488757314,4487903.622042732,908114.2218070653,1555700.278287086,5430757.21944496
2024-01-24,101923451.9027525,0.019234519027524932,0.002422152138000344,3177344.431036333,4774345.633083156,2894172.9510050197,3259855.2242639293,4532135.367291392,4990462.554284389,849623.5687734662,2375602.7140867845,6393479.980350376,5936343.236695757,3288132.8117854777,2794255.8163754735,2571454.60841844,969627.4503437378,2829907.1647052686,4898071.651844405,1503035.1053281315,1796635.6284888953,7047592.756509313,1013999.5312454326,1787675.1114925037,2492560.7116160607,3534825.6789920004,8849112.838313365,4461559.522802079,610219.1383822622,4487903.622042732,895285.221318784,1555700.278287086,5352531.593590468
2024-01-25,102633993.44343469,0.0263399344343469,0.008858265881585226,3215816.056967119,4848732.182460598,2910408.1610880275,3259855.2242639293,4532135.367291392,4990462.554284389,866513.2613203106,2375602.7140867845,6393479.980350376,5936343.236695757,3288132.8117854777,3059334.9713437352,2571454.60841844,969627.4503437378,2870403.4960193555,4898071.651844405,1503035.1053281315,1815526.2823585242,7088034.446298132,1018213.1779586895,1787852.4369395862,2549908.134711764,3543873.3208224457,8849112.838313365,4496202.930272782,625148.9724887075,4487903.622042732,908337.3621879247,1571270.4816088828,5403200.603539199
2024-01-26,102873155.69369017,0.028731556936901548,0.010457118295607026,3444248.2058166065,4872328.153835109,2935683.2010050197,3259855.2242639293,4532135.367291392,4990462.554284389,863367.2085668622,2375602.7140867845,6393479.980350376,5936343.236695757,3288132.8117854777,3010978.5992734227,2571454.60841844,971591.147098086,2859449.163072578,4898071.651844405,1503035.1053281315,1825953.9163612095,7071577.930642614,1008529.8608963115,1822981.3379176748,2558428.408149264,3542365.0694644134,8849112.838313365,4510865.586278642,626774.8886645497,4487903.622042732,916313.8450980809,1579552.5026583823,5366576.95418617
2024-01-29,103440068.55109936,0.03440068551099351,0.016396911460841768,3434502.128332475,4898581.927333645,2975164.0497446437,3259855.2242639293,4532135.367291392,4990462.554284389,865851.0085928022,2375602.7140867845,6472907.874998658,5936343.236695757,3288132.8117854777,3006480.1663510595,2571454.60841844,977482.2088885523,2866917.760744087,4898071.651844405,1503035.1053281315,1832905.7136329382,7172943.313455114,1032226.1455261332,1843029.4180644641,2558756.192573092,3537171.640402524,8849112.838313365,4638482.868993485,621601.2044604484,4487903.622042732,920608.5771995214,1614833.8323931845,5477512.785057753
2024-01-30,103853306.53907996,0.03853306539079959,0.019946142174302572,3490755.357900957,4916865.897212795,2933469.4110880275,3259855.2242639293,4532135.367291392,5061039.834899249,866016.5499937251,2406703.283150657,6580229.4439683845,5936343.236695757,3288132.8117854777,3018207.6108090673,2571454.60841844,980264.2955279566,2925671.225069038,4898071.651844405,1503035.1053281315,1838648.6318763464,7217410.466276422,1037332.1436721904,1833448.7427898461,2580548.818000338,3577716.8602664154,8849112.838313365,4636388.3467766885,627809.5863345327,4487903.622042732,923676.4955344823,1605723.6994891316,5469335.372460097
2024-01-31,103198191.52438594,0.031981915243859405,0.011540799892284292,3432450.589987139,4911239.941554836,2863363.1547861476,3259855.2242639293,4532135.367291392,4987140.733458819,866016.5499937251,2363578.929512962,6531585.587767213,5936343.236695757,3288132.8117854777,2950572.4667660985,2571454.60841844,983537.0401188962,2893971.2007923047,4898071.651844405,1503035.1053281315,1825349.353037235,7217410.466276422,1016726.0308181865,1833448.7427898461,2574813.9165721154,3541192.7553012054,8849112.838313365,4529396.1299798135,626035.7349627676,4487903.622042732,921779.9987235692,1590981.6839709433,5411556.05123207
2024-02-01,104020926.05538574,0.04020926055385732,0.021338988405031456,3474854.1304992237,5072199.608608059,2938635.1085672756,3259855.2242639293,4532135.367291392,5109696.851653399,866016.5499937251,2370953.2298974833,6528863.919920533,5936343.236695757,3288132.8117854777,3002623.989593247,2571454.60841844,1006816.5858999692,2883515.057771675,4898071.651844405,1503035.1053281315,1909979.4278968542,7252434.6822080435,1041513.0163147075,1833448.7427898461,2608238.6458811974,3552250.6879641693,8849112.838313365,4573063.441503251,628105.2608721914,4487903.622042732,938848.2081199315,1607711.1421542321,5495113.301293105
2024-02-02,104801475.984234,0.04801475984234016,0.024907380075711583,3529397.0761779347,5050791.537471584,3169801.0560465236,3259855.2242639293,4532135.367291392,5232583.7069390435,866016.5499937251,2440689.272072776,6597067.744017213,5936343.236695757,3288132.8117854777,2984791.2839047704,2571454.60841844,999552.1150824032,2900111.823396675,4898071.651844405,1503035.1053281315,1910433.0670570105,7386065.049639684,1093284.6182052714,1833448.7427898461,2590379.433539889,3599161.6510531586,8849112.838313365,4603033.568212235,622783.772041625,4487903.622042732,945876.4098868993,1608870.730823055,5511292.309899062
2024-02-05,104559757.28749862,0.045597572874986225,0.01763439857898197,3521361.0151427784,5031725.255580715,3142127.5560465236,3259855.2242639293,4532135.367291392,5337370.413237872,866016.5499937251,2442131.7565088114,6514747.835447877,5936343.236695757,3288132.8117854777,2946716.8179623876,2571454.60841844,991296.9489790403,2896294.4929065625,4898071.651844405,1503035.1053281315,1906957.2303260537,7286022.200213415,1145700.9031173808,1833448.7427898461,2592345.6096873498,3570009.501196591,8849112.838313365,4642510.334569657,611697.3805010977,4487903.622042732,940800.5555015233,1600920.0576586875,5413511.664147108
2024-02-06,104604199.52415091,0.04604199524150898,0.021379278201562935,3516402.662786821,4939524.123531154,3120726.6484842678,3259855.2242639293,4532135.367291392,5359291.019744219,866016.5499937251,2442452.520211204,6548254.091673463,5936343.236695757,3288132.8117854777,2946556.055938462,2571454.60841844,989645.9023024045,2906253.243104927,4927150.578079526,1503035.1053281315,1917536.0361121863,7283147.293292028,1127374.9562484843,1833448.7427898461,2604634.3432078576,3568836.9204165624,8849112.838313365,4605772.404882157,607558.524536437,4487903.622042732,947214.9902702001,1644648.953456417,5473780.148949355
2024-02-07,104824993.72507855,0.048249937250785635,0.025515559215125716,3575049.7549193897,4623855.565334133,3146186.3585672756,3259855.2242639293,4532135.367291392,5373738.95346004,866016.5499937251,2438925.4798059305,6576658.795408814,6006056.183942205,3288132.8117854777,2951858.035003403,2571454.60841844,990471.3583609067,2911729.6124744336,4973538.911819761,1503035.1053281315,1926452.447519657,7436894.745074255,1158375.311961375,1833448.7427898461,2607255.557807467,3589109.397040097,8849112.838313365,4654274.075780595,597506.8306658926,4487903.622042732,944816.4930778173,1642164.360034481,5508980.626793593
